orden_detalle_id,orden_id,producto_id,cantidad,precio_unit
62a4d1e5-1b3f-4e6b-b39c-3b7266fdf468,a305b85e-e6bc-47d7-ae60-408bcabbecda,4612ef2d-75bc-4fbf-9a81-066f26c788fb,3,275.99
7427b4ee-2a25-4646-b5b6-7e9cfe3857b0,0028f587-a1aa-4f74-ac7a-51a7f92cfb89,4db7661b-93e2-4789-a5b6-bb6d405670c0,3,4978.2
7e463e2c-9059-4000-b261-f6d32acce33f,0028f587-a1aa-4f74-ac7a-51a7f92cfb89,6714e954-40fe-4cc8-8f63-6516b8dd5fe9,5,85207.25
a6e59672-f8a9-4334-af35-7986fa85869e,0028f587-a1aa-4f74-ac7a-51a7f92cfb89,92c0432b-1ff0-4760-9d9e-a3d4dd7882b2,3,146060.24
7184e1f1-373a-446d-b331-7af08fb267cd,b35f0845-ba28-4ab8-b003-fbd475852692,959b1857-d8df-4890-a4a6-6a6321c474f8,4,227.73
ed0af941-e1c8-44e1-a5bb-af88f851f41b,b35f0845-ba28-4ab8-b003-fbd475852692,0d1d22c3-3d42-4d3b-b1c2-d66f1b5181ac,5,36.68
62c7d392-8452-40f8-a8f9-cca79d97380c,b35f0845-ba28-4ab8-b003-fbd475852692,aa32a4d3-c442-42dc-ace3-8fdecf31cb05,5,6.0
a8df708c-a6be-4920-bc83-7dee5ed199a7,b35f0845-ba28-4ab8-b003-fbd475852692,441f5dae-344b-4e0f-a355-33924717b9fc,2,136.73
dfd9e6a5-9801-44ad-8942-7a64ebe86f08,b35f0845-ba28-4ab8-b003-fbd475852692,88b96d89-8eaa-4d54-937b-13646ed39646,1,142.52
462f735e-72cc-49d0-ade8-5f9b4ab4dc05,7b2344ea-41c7-464f-bb13-8e1289f7cc25,fcf70b23-b9c1-4f10-bfe8-d8123752206e,5,279.02
eb7abd86-57d5-42f0-a09a-625492a05166,7b2344ea-41c7-464f-bb13-8e1289f7cc25,105d5d54-0ed9-44cb-8b32-601ea45471e1,2,264.67
035ce9f4-0142-4568-8cd3-7fddfafec4bf,7b2344ea-41c7-464f-bb13-8e1289f7cc25,08d02295-513a-4b65-9816-dde7aef0df33,2,278.27
8fae7d37-2db6-4ccc-8560-3001f6e94958,7b2344ea-41c7-464f-bb13-8e1289f7cc25,2bea8dfe-b9d6-4e48-a990-05fbfe8d362a,1,84.56
a15d7eef-d118-4087-9ab5-3ae4d850f3e8,7b2344ea-41c7-464f-bb13-8e1289f7cc25,d28fd92e-d3d6-4288-b38b-ef05f806d3b6,1,290.4
556202bc-d4a2-4917-befb-51c50d6de0b2,c7806997-b726-49c5-846e-553770fd94e1,c47569fc-fd04-4044-8612-415d9b28577d,5,144.57
7b101d0b-8a43-469a-871f-76ba3382a3fa,c7806997-b726-49c5-846e-553770fd94e1,51208099-2168-412c-853b-7e16194a76e4,5,5.38
49920e5f-a2e2-462b-aca7-6a60fca5355e,c7806997-b726-49c5-846e-553770fd94e1,461f798c-80ef-4a24-b443-ea39cdd7d741,2,190.0
8ba6d8e8-91ac-442c-bead-672a9afb321f,d3f5d6ae-054f-44a0-946a-77dad6ac64ea,e2ff8958-f57f-4715-89fe-dcd12e544201,2,47893.84
8d1d2b2c-8579-4a03-a667-449ed7cfcdb1,d3f5d6ae-054f-44a0-946a-77dad6ac64ea,947b6f72-7f54-4e89-a491-90c7555e8f98,5,22081.63
cecb0767-73ec-4bfe-947e-aa90b6e45d8f,d3f5d6ae-054f-44a0-946a-77dad6ac64ea,c3454c4c-b1bc-425b-ac4c-715e81ff8235,1,39776.36
90edc399-6e1d-4826-b6d4-379bc6890256,2840354a-cc70-4ae3-8e42-8b8b1d5feb72,a5baa364-36dc-4f55-9b83-e773f5005396,2,152.9
af003b18-7d3e-40ea-81de-b8d8c00c8850,2840354a-cc70-4ae3-8e42-8b8b1d5feb72,a84a57ab-8692-4d49-842e-d82f90d9b8e2,1,209.13
4f873cf3-7560-42ba-9f11-1fbd29030751,2840354a-cc70-4ae3-8e42-8b8b1d5feb72,96075c26-5b9c-4024-b918-470b011ec83e,1,49.37
f2e2e571-47cf-42ce-9369-8c53d4c5f20d,fc193e64-615c-4c32-b301-1627338abcb8,b91fcc1d-a5b9-4d4d-9889-4788c1f64b8b,1,92098.89
aa272860-f40e-4498-a29f-e753f518d3c2,fc193e64-615c-4c32-b301-1627338abcb8,c31d24ca-bdce-4437-8346-cad3ac16452e,2,52739.94
c40a97a6-6e2f-4a22-97dc-f69f7abb3481,fc193e64-615c-4c32-b301-1627338abcb8,8b51177f-a3cc-4ce8-b60f-aeea75433948,3,72658.54
6509cfe2-cf27-4fba-8e28-b8a054d442e1,fc193e64-615c-4c32-b301-1627338abcb8,005880a7-e5e5-497c-9f84-211903a0ee47,3,73223.27
ab900e4f-252c-48b7-a4e8-fa895a01852e,fc193e64-615c-4c32-b301-1627338abcb8,67be0620-3bbd-40cd-8819-5b10d3b8e4b5,2,7192.86
d2e2a970-3a43-4265-8ea6-b247af7eb182,a2110869-e865-4bd5-ba5c-4b2927d28dbf,c31d24ca-bdce-4437-8346-cad3ac16452e,3,104.74
4dfc5be8-963e-4a17-9dd6-a2c7a268a9ba,a2110869-e865-4bd5-ba5c-4b2927d28dbf,4550d882-732a-4a8d-b2be-aee26a6a7be2,2,105.8
530ceccf-a516-49ab-9724-b67a328cee47,a2110869-e865-4bd5-ba5c-4b2927d28dbf,c3454c4c-b1bc-425b-ac4c-715e81ff8235,1,191.28
27b20ba8-c96a-4ff1-b6cb-1fbc70537ada,a2110869-e865-4bd5-ba5c-4b2927d28dbf,866e8b8f-8ff1-48ca-8f73-1a09ecada504,4,7.1
f46ddb5f-7e70-469e-94d8-631c40cab679,a2110869-e865-4bd5-ba5c-4b2927d28dbf,c9164a91-0ba0-475e-ada4-daf6821d49e4,3,200.01
f8f235cb-56e1-40d9-8096-9c0e698babd9,45136914-538b-41c6-8cb2-ef9b098ad405,e0a4676f-f12f-451d-9663-9114ce203386,2,127561.97
ae17c223-468b-415a-bba5-70374fac07bd,45136914-538b-41c6-8cb2-ef9b098ad405,388d50f7-90b8-4413-8e36-acb186177e5e,3,78402.53
1db3221a-a504-453b-ae90-41abc93ad307,45136914-538b-41c6-8cb2-ef9b098ad405,b47a8638-e356-4459-ba6b-bbb2956dc7b6,3,26107.17
c0c47e34-e41d-411f-a610-08fe5d12fe08,84c8cdf6-28a0-44a2-9a22-7336cd61d7de,9c73f07c-4b57-48fb-832a-ef16c7c3dac5,4,108803.17
0b531f67-4998-41f4-a2b2-b039e4ee7573,84c8cdf6-28a0-44a2-9a22-7336cd61d7de,d04373c4-b5e3-4123-81f9-cd2644ac48aa,3,93397.75
0a977034-6dcc-4a66-b82c-e34b1369588a,84c8cdf6-28a0-44a2-9a22-7336cd61d7de,7e2e5e8b-0f31-4133-a5d5-2dfdabbdb1a8,2,5099.72
b2b61b79-2b6c-4425-8386-1ed3fc451689,84c8cdf6-28a0-44a2-9a22-7336cd61d7de,22a15141-dbaa-4ac7-ac4e-969c58eb05e9,3,145314.58
5e0d54a8-0cc5-45f7-a3a7-bf63c9656150,84c8cdf6-28a0-44a2-9a22-7336cd61d7de,08d02295-513a-4b65-9816-dde7aef0df33,2,151225.82
0f712756-1a8f-416b-bafd-4a387a5a81b3,79a2a132-ca2f-4f1f-a722-328df6b6937b,7d5e427d-b9d8-4fd3-ba72-f7cb2e5e5750,1,85455.79
905dde36-1b12-41f8-bc93-37665dca2115,79a2a132-ca2f-4f1f-a722-328df6b6937b,c03586d6-8eda-47d8-b8de-36887efe9c0f,2,14522.66
0adcb7d0-ff6f-4758-ba81-6e0ca21956d4,79a2a132-ca2f-4f1f-a722-328df6b6937b,31ab89af-c736-4245-be63-76783a8919ee,2,4685.92
7e2bf65d-d3fa-4c4f-9c01-d43111c805b9,79a2a132-ca2f-4f1f-a722-328df6b6937b,89ec11f1-5a7a-4704-8b42-3b38a06cdc9b,3,122041.86
20817ccd-d777-4a03-b20d-4267a2742af9,79a2a132-ca2f-4f1f-a722-328df6b6937b,0b013b5e-06ea-45ef-b915-328e25cc3cf6,1,42498.43
475b190e-8d94-4025-b129-1cb50e3e6e3d,614447c0-6b25-47ec-af48-38ac052f2b37,241a961a-2511-4159-87ae-09b9f697c1a1,5,90.1
5833c6a0-21c2-4236-ad95-5e9aceb2c935,614447c0-6b25-47ec-af48-38ac052f2b37,1fd0596b-2d64-42f9-844a-ee2b6ab97f38,3,252.18
1dc7ec06-3c66-41a4-a8b8-4ba4a72707e9,8ad48f73-f210-4094-8aa9-6b0b103fb6c0,df0cce5d-acbf-44c4-8e3d-acb0a959aa58,1,234.17
e9b172f6-e01b-44b9-95f4-3455e0c11578,8ad48f73-f210-4094-8aa9-6b0b103fb6c0,56c7b74b-ad8c-4246-900b-db451578d073,3,199.58
ea7ebfc9-6c95-4059-921a-b989518929e5,8ad48f73-f210-4094-8aa9-6b0b103fb6c0,e28737dc-96ef-4ec6-a226-68b52691e636,3,262.94
c1969e68-65f1-426f-a4d8-d007bef8d01a,4f7be5b6-9a2f-4f19-99ce-f5d631c97832,7f369360-3708-4543-8984-41323160ad73,3,277.9
7f373d50-da17-4871-a92c-260d16eaeba0,0f712548-4aff-4361-9612-446672b9b89f,50deb16a-32a4-4abc-b36d-2a547f56e497,1,89372.36
73b5cbe6-9b9a-453f-aed9-c150698881ed,0f712548-4aff-4361-9612-446672b9b89f,38c8c69c-f10b-435c-836e-a2de5dc0dc66,5,91076.05
a0472cf7-cdc3-4051-a466-f80a2284d5b7,0f712548-4aff-4361-9612-446672b9b89f,d04373c4-b5e3-4123-81f9-cd2644ac48aa,3,74419.43
a5e7e104-827e-4446-98ff-c3c147d5856b,83557dc2-ac93-4eea-963a-30563c871784,9c1b752e-8be2-47c8-92ea-01648b746a86,3,100.85
2febb6eb-e36d-4024-a0f3-8f4489f1115a,83557dc2-ac93-4eea-963a-30563c871784,5dfa895b-189c-4414-a190-0b4e32f99397,5,213.48
8206732c-cd69-4874-a165-98d13793964d,a8c10c10-e622-41a2-bfdf-f98944e78f64,d8400696-5033-4b5a-9f66-dbfdb961aea4,3,22876.92
fe70d46b-aebc-460c-9724-848c04de52c3,a8c10c10-e622-41a2-bfdf-f98944e78f64,47f100bf-83db-4295-86f2-d8ebf03f91b5,1,104212.52
05684579-3092-4569-9e42-f2abc14c5d2e,7a66244b-d970-4db7-8b28-6c6180058211,d1e40eaf-1b8e-4044-a937-f1c2d4821733,5,69497.31
e03fe408-61f9-4b79-8bdf-193a1e1c0297,7a66244b-d970-4db7-8b28-6c6180058211,3dfad4cb-d6ba-4706-8d7d-fc007e67575d,1,112926.29
c3e3a055-363d-4da9-9203-5fa57fa205db,7a66244b-d970-4db7-8b28-6c6180058211,aa48b297-9a98-4c0a-9f9f-07921b5de214,2,63311.5
23a958be-efdb-485a-88fb-3dcd76afe7cb,7a66244b-d970-4db7-8b28-6c6180058211,9ba35d2a-ae4d-4930-967b-699f3bc156e1,3,100346.04
c42fc4b2-f7d9-46f7-9d71-1efc1c2f18ce,7a66244b-d970-4db7-8b28-6c6180058211,7f369360-3708-4543-8984-41323160ad73,5,72528.23
22d2016a-c182-4908-b24a-8cfa24cd7729,1897084e-af11-4fbf-b5d0-243aefe5a317,d2f228bc-633a-45a7-9134-6447dde10072,2,145.37
b4932642-9857-4b7a-bf64-b29710e1e6d9,1897084e-af11-4fbf-b5d0-243aefe5a317,6855e3c0-d3df-48e8-83c6-a44b3dea66d1,5,207.67
d76bc762-0d57-4c45-88d2-380054a40810,1897084e-af11-4fbf-b5d0-243aefe5a317,dca330b8-63e3-47ee-9c94-85fc3d5d80d1,3,73.27
c87cbcbe-9a9c-45a6-9a30-f011e616add5,1897084e-af11-4fbf-b5d0-243aefe5a317,450a697a-e04d-4e2a-b194-c3470b8131b4,1,254.5
3d92594b-0584-478f-a4e7-a4cf321aa8fa,1897084e-af11-4fbf-b5d0-243aefe5a317,5f2db4df-838c-446d-8810-b5aca31c9a65,5,81.28
3ada9221-e761-4a8b-9f6b-5ff23bf45c07,002e2edc-add7-470f-bfc7-985709aebd8f,e7ac37a0-ce66-413c-b1bf-a84313ce1d70,2,141454.98
ad3d5745-dba1-435c-a59a-4bcbc830eb68,002e2edc-add7-470f-bfc7-985709aebd8f,5a91f483-7c8a-4414-9c6a-20ee48639d7b,1,121203.86
eb58f341-faf7-40e5-9208-b7f38ef79e91,002e2edc-add7-470f-bfc7-985709aebd8f,e18b4e29-52a2-43c5-ac2a-c129139ad492,2,138369.29
ad78c0fa-e31f-4967-b764-b426718dfa81,002e2edc-add7-470f-bfc7-985709aebd8f,96075c26-5b9c-4024-b918-470b011ec83e,4,11074.74
e1929e31-b458-4f01-b6da-6cbae39ffb8b,002e2edc-add7-470f-bfc7-985709aebd8f,9c1b752e-8be2-47c8-92ea-01648b746a86,4,147783.89
5fee4c42-5ae5-45e1-9a65-29280a85b055,ce1fa8b6-737d-4d50-8944-2709d60bfbe8,a1b270b8-31c1-4506-b13c-293a5b989682,1,146570.42
52fa6554-53aa-40e2-917c-d5869297fe56,f27195aa-ef91-4935-802f-93883b0082ba,a6be3070-7744-4a40-ac58-64fd5bfaa68c,3,81681.31
4314f301-8307-47a1-b054-130102440e5b,f27195aa-ef91-4935-802f-93883b0082ba,1a5c2ee8-c7f7-4dfb-b942-29c9e8ad0391,1,8999.79
2ccb6835-f673-40fd-a4a8-012921d9ee78,1c75f7ff-3146-4239-9501-b5a87134b1ea,5612620b-9498-4640-a7f2-b14f6f49648e,2,38154.71
6f318ddd-e86e-45e0-80b1-1e9d73a0675e,1c75f7ff-3146-4239-9501-b5a87134b1ea,105f35b2-44eb-4a87-9699-f04212bb2a40,3,92463.0
d86e5b9d-fc75-4249-a0a8-476495fcd339,1c75f7ff-3146-4239-9501-b5a87134b1ea,32a88b0e-dd9c-4225-a5d5-df392440c1cb,4,52339.97
2301605f-5aa4-48cc-a9c2-bdd13335f8f1,1c75f7ff-3146-4239-9501-b5a87134b1ea,14f9099d-3917-4898-8fd8-c20a3a11b6aa,5,58512.01
8f86c63d-be4b-45a1-9b4c-4ea3fc07ee1b,1c75f7ff-3146-4239-9501-b5a87134b1ea,a205a1bd-522d-4ac4-ad43-a443e2f4b944,4,150719.09
5a8432e3-dfcc-43ec-a63a-cf4cd579bd0a,09d75642-81ce-4d53-8dba-eb770301049e,1bf81ec8-4460-4366-a14f-f6893d50bc76,5,16884.73
19785de7-e71d-4b96-9d9e-760496d74f62,09d75642-81ce-4d53-8dba-eb770301049e,561cd2c7-fe0a-477b-8046-946ab23693c9,1,60933.31
ba61fc5b-dd94-47be-ad1c-aacfdcad43d8,09d75642-81ce-4d53-8dba-eb770301049e,4cae5568-cec3-49df-b511-4100fd8ef70b,3,5997.9
5268ab66-0e77-4441-9ad3-e342e9147438,09d75642-81ce-4d53-8dba-eb770301049e,38c8c69c-f10b-435c-836e-a2de5dc0dc66,3,137694.6
9d761c57-8f2b-4e59-94a2-99fae4fd9a8b,a2eef8b9-1ff6-47e4-a484-4ee122cb63c2,e77434af-8102-467e-9027-79149e88108b,4,62422.99
1aaea5b1-8838-4b3a-b415-6e89fb25492d,42b8eb77-905e-4fe9-aecd-274b0b682da0,ab47863a-b396-4018-8d17-59dbb48c9cd3,1,95203.46
b3456c72-06df-4d8c-9b88-efce87e60dc0,0703313e-ac1e-4ecd-bbb1-ccd1ef33935c,b5036bf8-5e9e-4a85-957a-4c083c95b1c0,2,229.41
8058c363-6902-484c-823e-7870c62e41e6,0703313e-ac1e-4ecd-bbb1-ccd1ef33935c,38c8c69c-f10b-435c-836e-a2de5dc0dc66,3,28.04
343aabe3-934a-4610-8b02-686ce44542d6,0703313e-ac1e-4ecd-bbb1-ccd1ef33935c,461f798c-80ef-4a24-b443-ea39cdd7d741,3,90.52
112533ac-240c-44ce-ae7d-f8dfb200333b,0717bdc8-e5d7-424b-9f6e-bab6477b4886,41ffd013-e3c4-4af6-b4b3-f75ca86017eb,1,281.4
d069edde-3895-4619-a44b-a82d2e991d49,0717bdc8-e5d7-424b-9f6e-bab6477b4886,e1687c13-249b-448d-a0d0-52acf5ced132,4,208.34
61fcae51-9574-4688-bb28-ca6c40a1eb94,0717bdc8-e5d7-424b-9f6e-bab6477b4886,08412c3d-453d-4b31-a65d-0bdfed1b1851,1,298.1
d6a32a3e-eed1-4adb-a3da-d1e3cdfa5cc1,964f0ba8-4560-4853-bfd5-f8bb423605de,fcf70b23-b9c1-4f10-bfe8-d8123752206e,4,104279.16
8ef2f9b7-57bc-4407-85bf-6df7a92484f3,964f0ba8-4560-4853-bfd5-f8bb423605de,fbeba989-37be-4914-94ac-db9ee750c08c,1,28631.29
b1ddadf8-51dd-419e-9ac3-c293c05f06ce,964f0ba8-4560-4853-bfd5-f8bb423605de,61b32e1e-ade6-4281-9b00-ebf5ed4ceb4d,4,56638.36
8861501b-f7b5-49c8-af5b-180e2677a46c,964f0ba8-4560-4853-bfd5-f8bb423605de,684f5ce1-7864-4c9e-a255-9b3340450766,4,18799.63
c637dbe6-e922-4fe5-89f4-57ae783b687e,994ad462-2bff-49e7-9fdb-5e7c26dd768a,8ed1d471-7472-4ac5-a070-6326ca461cce,4,106.34
17a9e8b4-9144-4a66-a927-efb861f563f6,4c2f6abc-4dbc-4bc3-b45e-e7f39d245307,769319b7-90cb-4d6a-9a66-17cdcf2b2c03,1,49256.07
f9583f4c-529d-42b1-a721-da305ab3c281,4c2f6abc-4dbc-4bc3-b45e-e7f39d245307,0c39fb93-53de-4202-beaf-d862aff7923f,3,119483.61
4209ce3a-99f9-4730-9b92-751947d6682c,4c2f6abc-4dbc-4bc3-b45e-e7f39d245307,d2c4ad90-d954-44ed-9379-a7361b1df85e,2,73636.57
58406a0a-9491-4c95-8139-3b6a71b3669b,4c2f6abc-4dbc-4bc3-b45e-e7f39d245307,7b062fb9-40bb-434a-b0cb-1a0cd948391b,1,146367.78
77de0afd-f087-45d8-9e6a-ece0ad676f7c,474231a0-bbe8-40d4-8e7d-b5ff1054b10c,ebbb8998-b6cd-4984-9cd9-41bbd5b92d39,4,99.57
390bfcbf-ec22-4dda-8c7e-42280143c3e3,474231a0-bbe8-40d4-8e7d-b5ff1054b10c,61b32e1e-ade6-4281-9b00-ebf5ed4ceb4d,5,13.13
c7bfd5bb-5983-4c65-b09e-1926782588c7,474231a0-bbe8-40d4-8e7d-b5ff1054b10c,9775bf0e-1ca8-4dd8-9e4f-3e6925b838ab,3,236.83
4336b6ad-3649-428b-8efa-6564e0fe8843,474231a0-bbe8-40d4-8e7d-b5ff1054b10c,9ba35d2a-ae4d-4930-967b-699f3bc156e1,2,186.64
962c9448-b032-4642-af27-126c9c701c70,474231a0-bbe8-40d4-8e7d-b5ff1054b10c,e9df1a42-0341-4820-91a7-583d4b2be595,2,222.93
9f87c88f-6b15-4b61-95da-f0fc843cade3,54846e65-905d-43fc-8dc6-e9237a83770b,d04373c4-b5e3-4123-81f9-cd2644ac48aa,1,30020.02
18903aa9-4ce5-4a28-ae9d-37b80f818fdf,54846e65-905d-43fc-8dc6-e9237a83770b,5612620b-9498-4640-a7f2-b14f6f49648e,5,43163.83
9b612cb0-15f2-41d1-999c-4d1c8b422314,54846e65-905d-43fc-8dc6-e9237a83770b,c700624a-1040-4c9e-be50-b1bbec797dbf,1,13929.38
ae1f7392-66ba-45b4-abaf-7ea4c7197e6c,54846e65-905d-43fc-8dc6-e9237a83770b,e0a4676f-f12f-451d-9663-9114ce203386,1,41855.74
b7d8035e-1cdd-43d2-b085-a61f341ce586,2710f329-478a-48f0-822d-37316efcc018,7c3ad187-8670-4b7c-9e5c-1a3fd1e0ce10,4,31011.22
2c9d7bc9-b542-4ad5-8c7d-bb221457792c,2f7aa413-bcd2-4e9b-86a7-2734d26ffc53,5612620b-9498-4640-a7f2-b14f6f49648e,2,81.34
d3b444e3-655c-4d06-9677-71454b6d1ec4,2f7aa413-bcd2-4e9b-86a7-2734d26ffc53,d2c4ad90-d954-44ed-9379-a7361b1df85e,3,246.78
c32aa570-377b-413e-8b41-711924d2e763,2f7aa413-bcd2-4e9b-86a7-2734d26ffc53,c48f95f3-c41f-4e18-b07c-c0658d6078b4,1,124.73
b61bbf25-ce7d-4d3f-91d4-bc23761627bc,2f7aa413-bcd2-4e9b-86a7-2734d26ffc53,d36176cc-48d2-43cb-96b7-4103120e427a,3,118.06
855b9b66-3c31-4d23-b4e2-6aeba4e46631,6537ae2a-1b69-4f85-ae55-32265ad964da,adee236d-b485-408b-bb66-f178b4add923,3,79397.05
5414ca46-599b-4cdd-8d41-2291af6b1119,05335d89-4001-41f7-8194-307a10780ad5,5abf4428-766e-4d2b-8ae0-457b36289bf2,5,149.33
fbf9f489-3e6b-45c3-9f85-dbc0fc0c9d0e,05335d89-4001-41f7-8194-307a10780ad5,0c39fb93-53de-4202-beaf-d862aff7923f,2,77.25
188d0a1d-cd4a-4666-bbb5-a15f1be639fb,05335d89-4001-41f7-8194-307a10780ad5,a84a57ab-8692-4d49-842e-d82f90d9b8e2,2,105.39
61eb4b56-e2a3-4f88-8dd2-e5d123b0c405,05335d89-4001-41f7-8194-307a10780ad5,d848c524-5134-4dbe-8170-c29db8d2693b,4,14.61
f3c50705-af96-4b01-83f9-880a7333e07e,05335d89-4001-41f7-8194-307a10780ad5,38c8c69c-f10b-435c-836e-a2de5dc0dc66,1,224.14
3832903e-8996-47e5-8934-da5464a91d8a,0c5fb516-b2e6-472a-bd0a-f11a92b89c5b,441f5dae-344b-4e0f-a355-33924717b9fc,3,129864.27
30f76642-c194-434f-97ed-d4a64edb78cf,50f3dd2e-4d62-4b47-b1a9-058640071e20,34acf213-f428-4ede-813c-68a092dc0e9e,3,11172.06
98a208b7-3ea1-4d96-9ac0-312f9eed8230,50f3dd2e-4d62-4b47-b1a9-058640071e20,344801f5-3d43-419f-aa4b-20812efef2e1,5,12204.3
bb1b6061-34f8-4834-bcb0-a6fd7003be84,50f3dd2e-4d62-4b47-b1a9-058640071e20,557df826-87c3-4a68-b019-a6300b4ae01f,3,4327.0
970f31d1-c6c5-4fc1-a2d4-65b9654478de,50f3dd2e-4d62-4b47-b1a9-058640071e20,fc929700-02bd-4a01-9de9-46ea065dc3b5,3,79060.98
fa796844-4f25-4d79-8bf4-61945b5a3b2f,76a058e1-dad3-4ab3-a820-7026adbe0328,34ca22cd-affe-466b-a022-65ef592fc3bc,2,139.19
93846745-6496-4d09-b926-933eafa7985c,76a058e1-dad3-4ab3-a820-7026adbe0328,3cde9cc9-a291-4c21-99c7-3df8fb358f50,2,167.44
b935de08-5216-4612-b382-7a065eda13c1,76a058e1-dad3-4ab3-a820-7026adbe0328,267585bd-0425-4fe0-b9d5-0171a8efe5d8,4,11.18
d52023d4-4fa1-4e44-9988-8474c3658111,76a058e1-dad3-4ab3-a820-7026adbe0328,485a23b6-fbc4-403a-994d-3d3da3cd61d8,5,11.55
fb7ab178-953b-40eb-9892-d681c87e2df9,76a058e1-dad3-4ab3-a820-7026adbe0328,9ba35d2a-ae4d-4930-967b-699f3bc156e1,1,239.03
fb4317a5-0224-4e1a-8683-cb76d3810e36,6ea5b8bc-ba5b-40ec-978b-29734913e4f3,105d5d54-0ed9-44cb-8b32-601ea45471e1,3,74979.78
7dc83f52-a115-4812-8e5e-17d074354e95,6ea5b8bc-ba5b-40ec-978b-29734913e4f3,db1acf22-c997-4fbf-a182-a6aa7d22c4fd,5,108823.56
01e79d3c-2a67-40ac-9ff1-68ed68260d9a,6ea5b8bc-ba5b-40ec-978b-29734913e4f3,aa48b297-9a98-4c0a-9f9f-07921b5de214,2,146271.91
4c01c3ae-4412-499e-9b9d-2aa2090a59ea,6ea5b8bc-ba5b-40ec-978b-29734913e4f3,42afbf2c-bf84-489f-b143-5f3925dca51b,1,121038.75
9f707418-2b43-4ecf-9e9b-770c7e3b7048,49b3bfe5-e36e-4a5e-8832-19d26c359ea9,0f2e550d-ca2f-413d-9b2b-d43138bc8927,5,263.89
92885ca1-0828-4fbe-bc32-4b529ec28b9e,ca7dad0b-4aa3-4bce-b21f-39e18600195a,578564ea-8df8-4eef-8a48-13d56af49238,2,43.47
7956a27f-cb66-4556-b0e8-c2cc99ab8007,ca7dad0b-4aa3-4bce-b21f-39e18600195a,0b7757eb-3146-4661-ac6d-5e39d191672c,3,79.04
f9630860-8985-4650-9b62-9a85d4a4d2fe,7a17ad84-ede3-4a43-a87f-ad2895e47c7a,a7f30fe3-8f57-482d-9c27-974f6db85114,4,16431.93
7bb40768-343d-4235-b4a6-bbcd078e44db,7a17ad84-ede3-4a43-a87f-ad2895e47c7a,1133e40f-9339-4834-af2d-c5c341bc2da2,3,120347.72
466dd5f9-4764-4c73-a13c-c012a0937dc0,7a17ad84-ede3-4a43-a87f-ad2895e47c7a,d1e40eaf-1b8e-4044-a937-f1c2d4821733,4,146853.48
5ac43023-bd03-49f4-b4f9-9502400de904,7a17ad84-ede3-4a43-a87f-ad2895e47c7a,561cd2c7-fe0a-477b-8046-946ab23693c9,5,70275.89
3081f102-0700-4504-99e3-bc819c546070,acbbe810-1f64-4805-97ac-8039781b3c4c,54a468dd-8f4c-43c4-9a48-b76660ce511b,4,40581.81
d764ddc8-c536-4dbf-a203-079aa8443922,acbbe810-1f64-4805-97ac-8039781b3c4c,d36176cc-48d2-43cb-96b7-4103120e427a,1,77808.28
16885828-5d12-4f8a-adad-861d14c8973f,acbbe810-1f64-4805-97ac-8039781b3c4c,67be0620-3bbd-40cd-8819-5b10d3b8e4b5,5,109592.02
bb1d981e-22cf-4032-8043-f2a0607d54c4,acbbe810-1f64-4805-97ac-8039781b3c4c,461f798c-80ef-4a24-b443-ea39cdd7d741,5,77995.65
0e72e434-7877-4655-a54d-6d4d38e61cca,acbbe810-1f64-4805-97ac-8039781b3c4c,e99dd7b7-a948-4dda-9351-6e3060f853b0,5,112434.87
bfe48a3e-00e3-40da-9ecc-c26894a554ae,d3fe6a44-ad90-440d-b54c-3dbdf026be2f,e0c5ea04-75db-419d-bc4b-7bbe259c22cd,4,31189.2
1c9ca851-70ff-4105-8f78-ef751ef7e571,d3fe6a44-ad90-440d-b54c-3dbdf026be2f,42afbf2c-bf84-489f-b143-5f3925dca51b,3,149625.03
0f77d088-e0b7-41f5-a017-c8e2f5fc27b2,d3fe6a44-ad90-440d-b54c-3dbdf026be2f,4e0a8496-62a7-4077-be6f-140c81e295de,1,11556.19
67868068-e8c3-4aae-a37d-197ce469f609,d3fe6a44-ad90-440d-b54c-3dbdf026be2f,1fd0596b-2d64-42f9-844a-ee2b6ab97f38,5,48112.91
cbda03ef-f7e3-4c14-a293-6b9939c11410,d3fe6a44-ad90-440d-b54c-3dbdf026be2f,c30cda2c-659e-4118-a5cd-dd349fd08b59,2,56407.29
f402ded7-b8ef-4069-97fa-8456d45c0748,8eb066f4-b626-4d8f-b425-9536c5e25e3e,deb6654d-252b-4fca-bbda-074f2073633c,1,282.59
2d8021c5-d41f-4099-b3af-2157af3dd7aa,8eb066f4-b626-4d8f-b425-9536c5e25e3e,d04373c4-b5e3-4123-81f9-cd2644ac48aa,5,34.64
438285d6-7cad-42a9-aebb-ede1d1af8037,8eb066f4-b626-4d8f-b425-9536c5e25e3e,42db751f-0b13-42fd-b96c-48e90cd5ef6f,4,182.28
6f076e85-938b-4635-bfb1-a99b445633ca,8eb066f4-b626-4d8f-b425-9536c5e25e3e,c47569fc-fd04-4044-8612-415d9b28577d,3,185.63
df4ae3a2-ad7f-4b07-9d83-1e0d4c5f0540,ba2cbbf3-9ee6-44c5-ad9c-3312352f37dd,adee236d-b485-408b-bb66-f178b4add923,2,218.04
ef5b2a9f-f4ea-4b87-9301-339212c373e1,ba2cbbf3-9ee6-44c5-ad9c-3312352f37dd,c9164a91-0ba0-475e-ada4-daf6821d49e4,4,205.18
