orden_id,cliente_id,fecha,canal,moneda,total
ORD004046,CL02321,2024-09-04T01:59:01,PARTNER,CRC,1350972
ORD004048,CL01947,2024-08-24T14:35:58,TIENDA,CRC,1094570
ORD004051,CL02926,2024-01-30T12:12:22,TELEFONO,USD,213.95
ORD004054,CL02754,2025-08-17T07:32:30,TELEFONO,CRC,2567765
ORD004057,CL01357,2024-03-06T22:34:53,WEB,CRC,1549212
ORD004058,CL02838,2024-11-06T12:16:57,PARTNER,CRC,1230197
ORD004060,CL00721,2025-01-16T11:08:39,WEB,CRC,1190231
ORD004061,CL00040,2024-03-08T21:58:46,PARTNER,CRC,1270767
ORD004062,CL03182,2024-06-22T16:12:53,APP,CRC,222760
ORD004064,CL00431,2024-11-16T01:06:03,APP,USD,1655.16
ORD004067,CL02495,2024-08-16T09:46:29,TELEFONO,CRC,1568796
ORD004070,CL01586,2024-07-14T21:23:32,TIENDA,USD,286.85
ORD004071,CL00882,2025-01-09T09:46:39,APP,CRC,877501
ORD004078,CL02633,2025-06-02T03:41:53,TELEFONO,CRC,3410804
ORD004083,CL01697,2024-04-04T14:32:54,PARTNER,USD,1393.57
ORD004085,CL00415,2025-12-18T22:23:33,TELEFONO,USD,4657.79
ORD004087,CL02985,2024-05-16T22:51:25,WEB,USD,2976.04
ORD004092,CL01646,2025-02-06T01:46:09,TELEFONO,CRC,708306
ORD004094,CL00059,2025-02-15T17:04:03,TIENDA,CRC,1430702
ORD004095,CL01321,2024-01-23T10:47:53,PARTNER,USD,800.58
ORD004097,CL00839,2025-04-07T10:38:47,PARTNER,CRC,1731806
ORD004098,CL01253,2024-02-12T23:01:26,TIENDA,CRC,736560
ORD004100,CL02875,2024-10-06T03:20:48,PARTNER,USD,1921.8
ORD004108,CL01913,2024-02-02T18:13:59,WEB,USD,801.87
ORD004116,CL00856,2024-03-20T09:16:35,TELEFONO,CRC,933326
ORD004117,CL00718,2025-09-14T10:23:17,TELEFONO,CRC,2301835
ORD004121,CL02538,2025-03-05T19:59:32,TIENDA,USD,1067.6
ORD004122,CL02803,2024-12-01T14:59:05,PARTNER,CRC,2222020
ORD004123,CL01705,2024-11-12T13:54:45,TELEFONO,USD,2592.58
ORD004124,CL02374,2024-12-10T03:38:46,TELEFONO,USD,3576.78
ORD004126,CL00104,2025-06-05T14:51:02,APP,USD,28.83
ORD004128,CL00032,2025-04-26T20:09:57,TELEFONO,CRC,2047574
ORD004132,CL01540,2025-08-19T20:43:58,APP,CRC,167814
ORD004135,CL00723,2025-04-12T04:21:26,APP,USD,629.55
ORD004139,CL01491,2024-04-12T07:05:01,APP,CRC,1868983
ORD004140,CL01458,2025-01-22T14:19:20,APP,CRC,993650
ORD004147,CL02283,2025-08-21T07:47:27,TELEFONO,CRC,669924
ORD004149,CL02631,2024-04-02T21:10:08,APP,CRC,1070937
ORD004152,CL01948,2025-10-23T09:49:11,APP,CRC,1429231
ORD004154,CL00938,2025-05-30T11:57:22,PARTNER,CRC,2930746
ORD004156,CL00224,2025-06-29T06:09:47,WEB,USD,492.2
ORD004157,CL03118,2025-10-25T14:26:08,PARTNER,USD,2779.53
ORD004159,CL01161,2025-09-17T17:35:42,TELEFONO,CRC,272676
ORD004160,CL01048,2025-06-19T09:02:17,APP,USD,1158
ORD004161,CL01682,2024-12-04T16:41:04,PARTNER,USD,2840.08
ORD004170,CL00597,2024-06-27T06:40:39,PARTNER,CRC,241734
ORD004174,CL01456,2024-12-29T04:52:21,APP,USD,110.48
ORD004176,CL01927,2025-06-14T15:03:12,APP,USD,430.95
ORD004178,CL01196,2025-05-30T21:39:33,TELEFONO,USD,1595.81
ORD004179,CL01798,2024-11-20T00:27:59,WEB,CRC,2002234
ORD004180,CL00295,2024-08-26T02:37:07,PARTNER,USD,5248.93
ORD004186,CL01504,2024-05-30T19:02:40,WEB,USD,2150.84
ORD004188,CL02068,2024-08-27T20:31:04,TIENDA,CRC,452212
ORD004190,CL00119,2024-07-22T01:34:45,TELEFONO,USD,2041.25
ORD004192,CL02003,2025-07-12T03:10:52,TELEFONO,USD,1751.97
ORD004194,CL01947,2025-03-01T11:41:27,PARTNER,CRC,14364
ORD004196,CL01163,2024-07-10T02:58:01,TIENDA,USD,79.7
ORD004198,CL01044,2024-03-06T22:08:50,PARTNER,CRC,2833634
ORD004200,CL00101,2025-09-03T17:36:52,PARTNER,USD,992.93
ORD004202,CL03113,2024-12-24T04:16:35,TELEFONO,USD,255.8
ORD004203,CL00505,2024-07-27T00:48:06,TIENDA,USD,1156.43
ORD004205,CL02972,2025-08-08T12:30:17,TIENDA,CRC,1136943
ORD004206,CL00954,2025-08-31T06:44:53,PARTNER,USD,3762.5
ORD004208,CL01036,2024-08-29T04:09:45,PARTNER,CRC,3327757
ORD004212,CL00404,2024-12-16T21:10:21,TELEFONO,CRC,1234101
ORD004216,CL02846,2024-08-27T13:49:35,TELEFONO,USD,3073.65
ORD004217,CL01921,2025-05-15T13:28:44,WEB,USD,3267.47
ORD004220,CL02421,2024-06-07T11:08:27,PARTNER,CRC,107122
ORD004222,CL02947,2024-10-11T06:40:56,TELEFONO,USD,2202.44
ORD004226,CL01077,2024-03-04T11:35:56,TELEFONO,CRC,544425
ORD004227,CL03012,2024-04-04T18:12:51,WEB,CRC,360006
ORD004229,CL02766,2025-01-07T23:46:36,APP,USD,2830.76
ORD004231,CL01160,2025-06-13T17:00:20,TELEFONO,CRC,450861
ORD004232,CL01682,2025-05-14T08:25:19,APP,USD,2626.97
ORD004234,CL02604,2025-11-05T14:31:49,TELEFONO,USD,1608.35
ORD004235,CL00045,2024-10-03T18:06:37,WEB,CRC,900949
ORD004236,CL02997,2024-06-26T15:47:04,APP,CRC,1302115
ORD004242,CL01923,2025-11-14T05:24:29,PARTNER,CRC,1127703
ORD004245,CL00260,2024-07-16T17:53:12,PARTNER,USD,2107.24
ORD004248,CL02394,2025-08-05T15:38:35,PARTNER,USD,845.4
ORD004250,CL00040,2024-07-02T20:55:00,WEB,CRC,1423560
ORD004259,CL01466,2025-04-13T06:27:27,PARTNER,USD,2365.67
ORD004260,CL02666,2024-05-04T22:38:29,WEB,CRC,1496008
ORD004261,CL02279,2025-05-27T10:56:00,APP,CRC,726921
ORD004265,CL01333,2025-04-03T11:20:15,TELEFONO,USD,629.91
ORD004266,CL02355,2024-01-31T15:40:53,PARTNER,CRC,684626
ORD004271,CL03118,2025-08-20T21:44:31,TIENDA,CRC,1601428
ORD004273,CL02919,2025-11-07T15:10:54,APP,USD,1454.06
ORD004274,CL03023,2024-08-05T17:58:03,TELEFONO,CRC,2441541
ORD004275,CL02925,2025-04-05T10:40:12,TIENDA,USD,201.64
ORD004278,CL02162,2025-06-15T19:31:09,TELEFONO,USD,119.51
ORD004284,CL01598,2024-08-06T18:16:43,TELEFONO,CRC,672067
ORD004286,CL00457,2024-01-19T11:19:21,TELEFONO,CRC,311200
ORD004287,CL00924,2025-10-14T14:31:50,APP,CRC,1309644
ORD004289,CL00705,2025-03-13T09:30:08,APP,USD,75
ORD004296,CL00897,2024-07-22T17:15:37,PARTNER,USD,2465.28
ORD004298,CL01228,2024-03-13T05:01:53,WEB,USD,4735.52
ORD004300,CL02177,2024-10-16T18:42:48,TIENDA,USD,1481.26
ORD004306,CL02496,2025-12-01T06:21:10,PARTNER,USD,1614.74
ORD004308,CL03048,2025-06-15T00:35:29,WEB,USD,1765.35
ORD004313,CL00689,2025-11-09T23:04:49,TELEFONO,USD,4804.4
ORD004314,CL01537,2024-05-09T22:17:07,TELEFONO,CRC,655560
ORD004315,CL01646,2024-08-28T03:34:41,TELEFONO,USD,5682.01
ORD004326,CL00759,2024-09-12T04:24:49,TIENDA,USD,2217.97
ORD004328,CL02162,2024-01-28T00:11:52,APP,CRC,236811
ORD004330,CL00960,2025-08-25T06:12:35,WEB,CRC,715796
ORD004332,CL02915,2024-03-18T07:09:08,APP,CRC,260484
ORD004333,CL00429,2024-09-02T09:59:25,PARTNER,CRC,425511
ORD004336,CL02357,2025-08-29T02:41:56,APP,CRC,818252
ORD004337,CL00460,2025-11-19T15:53:19,TIENDA,USD,4117.97
ORD004341,CL01846,2024-11-20T12:22:56,APP,USD,1666.68
ORD004343,CL00399,2025-07-31T22:39:21,WEB,USD,4037.6
ORD004347,CL03048,2024-04-22T12:01:50,APP,USD,3648.39
ORD004348,CL02834,2025-12-23T11:08:33,TELEFONO,USD,1998.17
ORD004349,CL00611,2024-02-10T00:41:08,TELEFONO,USD,4316.03
ORD004350,CL00710,2024-11-19T07:16:24,TIENDA,USD,1666.73
ORD004352,CL03098,2024-05-23T05:56:15,APP,CRC,1232363
ORD004356,CL00388,2025-12-02T16:07:44,TIENDA,CRC,865915
ORD004357,CL00426,2025-01-03T12:53:06,WEB,USD,2822.55
ORD004359,CL01422,2024-04-15T23:51:08,TELEFONO,USD,2160.37
ORD004362,CL01504,2025-07-19T05:49:13,TELEFONO,USD,3908.15
ORD004365,CL00426,2024-08-10T21:27:52,WEB,CRC,761209
ORD004366,CL02571,2024-07-06T15:08:19,PARTNER,CRC,1438430
ORD004367,CL02165,2025-08-29T07:43:12,APP,CRC,208579
ORD004368,CL01113,2025-05-19T03:23:43,TELEFONO,CRC,2040621
ORD004369,CL00322,2024-09-26T01:56:39,TIENDA,CRC,1414553
ORD004370,CL01033,2024-01-30T10:54:57,APP,CRC,594602
ORD004371,CL01662,2025-08-24T22:31:12,WEB,CRC,1760734
ORD004377,CL03154,2024-09-15T17:59:54,TELEFONO,USD,946.68
ORD004387,CL01548,2025-01-23T07:33:33,APP,USD,2681.08
ORD004392,CL02641,2025-03-01T23:43:20,WEB,USD,1446.38
ORD004395,CL01705,2025-12-15T10:35:19,PARTNER,CRC,1069005
ORD004401,CL01818,2024-03-30T04:17:57,WEB,CRC,1684987
ORD004402,CL02811,2024-10-31T14:07:34,WEB,USD,2721.01
ORD004406,CL00336,2025-07-14T18:06:15,PARTNER,CRC,2650475
ORD004407,CL02692,2025-05-31T08:43:07,PARTNER,CRC,1316931
ORD004412,CL00104,2024-09-05T19:55:46,APP,CRC,1385519
ORD004414,CL01540,2024-02-07T03:18:27,TIENDA,USD,2702.65
ORD004419,CL02823,2024-03-14T19:12:20,WEB,CRC,33928
ORD004431,CL00417,2024-11-30T06:21:30,WEB,USD,3441.16
ORD004433,CL00922,2024-05-14T11:22:42,PARTNER,USD,1357.04
ORD004434,CL02642,2024-03-26T05:43:19,APP,USD,1160.62
ORD004435,CL02836,2024-01-17T06:25:40,WEB,USD,1609.27
ORD004437,CL00496,2024-02-01T23:28:58,TELEFONO,USD,4237.32
ORD004439,CL03038,2025-02-12T02:13:25,APP,CRC,933030
ORD004440,CL00997,2025-01-18T03:57:50,WEB,CRC,1095602
ORD004455,CL03177,2025-02-06T19:19:04,PARTNER,USD,92.94
ORD004456,CL00417,2024-08-28T18:33:35,TIENDA,CRC,1286190
ORD004458,CL03127,2025-06-02T11:26:43,APP,USD,775.47
ORD004474,CL00892,2025-05-04T20:34:53,TIENDA,CRC,1208427
ORD004475,CL00960,2025-03-02T02:21:42,TELEFONO,USD,3390.09
ORD004477,CL02972,2024-05-12T07:43:52,WEB,CRC,253064
ORD004478,CL00336,2024-12-25T16:09:21,PARTNER,CRC,217770
ORD004481,CL02840,2024-03-17T11:37:19,TELEFONO,USD,2130.55
ORD004484,CL02406,2024-06-04T22:47:05,WEB,CRC,290709
ORD004486,CL01182,2024-01-17T05:28:49,WEB,CRC,160729
ORD004494,CL01896,2025-02-12T14:03:49,TIENDA,CRC,1054974
ORD004496,CL01424,2025-05-15T08:02:52,TELEFONO,CRC,138006
ORD004497,CL01088,2024-10-31T09:04:15,TELEFONO,USD,1408.57
ORD004498,CL00935,2025-04-15T06:15:34,WEB,CRC,370028
ORD004501,CL02279,2024-05-29T03:03:38,APP,USD,401.17
ORD004503,CL02134,2025-10-18T07:42:24,PARTNER,CRC,2115522
ORD004505,CL01298,2024-11-29T21:31:08,TIENDA,USD,1115.23
ORD004506,CL01820,2024-06-04T01:26:39,TIENDA,CRC,2616076
ORD004507,CL00778,2024-01-11T16:40:16,TELEFONO,USD,2904.14
ORD004510,CL02147,2024-03-19T23:56:19,WEB,CRC,1050146
ORD004512,CL01354,2024-12-02T12:04:17,WEB,CRC,1510622
ORD004516,CL02660,2024-07-06T10:37:22,WEB,USD,2863.7
ORD004521,CL02139,2025-07-25T11:56:58,PARTNER,CRC,343868
ORD004522,CL02621,2025-02-12T00:34:22,PARTNER,USD,1207.77
ORD004524,CL00499,2025-04-21T05:00:30,WEB,USD,2182.24
ORD004527,CL02092,2024-06-05T10:55:29,APP,USD,267.43
ORD004533,CL02621,2025-12-18T01:00:55,TIENDA,USD,930.93
ORD004538,CL00882,2025-05-15T00:15:16,WEB,CRC,1723508
ORD004550,CL02164,2025-03-30T01:54:00,TIENDA,CRC,1134401
ORD004552,CL01506,2025-09-26T05:40:16,PARTNER,CRC,1592070
ORD004556,CL00448,2024-10-22T04:40:57,WEB,CRC,754110
ORD004557,CL00870,2025-08-09T10:14:32,PARTNER,USD,249.85
ORD004559,CL00209,2025-10-31T06:13:59,APP,USD,543.36
ORD004562,CL02899,2025-01-20T02:32:03,APP,USD,2041.63
ORD004566,CL01871,2025-08-27T10:25:31,TELEFONO,CRC,3123235
ORD004571,CL01458,2025-03-18T08:20:17,APP,USD,3005.74
ORD004572,CL01730,2024-11-22T03:09:48,TELEFONO,CRC,491089
ORD004574,CL00405,2024-12-25T17:16:49,APP,CRC,774495
ORD004581,CL00498,2024-02-12T04:32:05,WEB,USD,89.3
ORD004584,CL01979,2024-02-27T20:05:26,APP,USD,2115.83
ORD004588,CL00437,2024-06-25T13:21:56,APP,CRC,2133377
ORD004591,CL01986,2024-03-05T00:18:23,TIENDA,USD,4427.48
ORD004593,CL01951,2024-06-29T10:34:55,TIENDA,USD,5799.49
ORD004594,CL00635,2025-02-26T03:22:40,PARTNER,CRC,181877
ORD004596,CL00390,2024-04-25T20:43:39,APP,CRC,684017
ORD004603,CL02162,2025-05-24T19:34:06,TIENDA,USD,1421.94
ORD004610,CL00754,2025-08-05T12:45:44,TELEFONO,USD,2926.93
ORD004613,CL03098,2025-08-31T22:09:20,PARTNER,USD,1243.43
ORD004614,CL02326,2024-11-22T09:26:34,WEB,USD,2255.2
ORD004615,CL01729,2024-10-08T12:23:12,WEB,CRC,589032
ORD004616,CL00886,2024-08-25T09:42:07,APP,USD,3317.1
ORD004618,CL01077,2025-01-23T17:50:38,APP,USD,1035.55
ORD004624,CL01996,2025-04-09T05:13:57,TELEFONO,USD,188.49
ORD004626,CL01062,2024-01-04T03:31:14,APP,USD,1529.09
ORD004636,CL00844,2024-11-20T05:07:03,PARTNER,USD,711.6
ORD004641,CL02864,2025-04-24T21:25:08,WEB,USD,2448.42
ORD004643,CL01177,2024-03-06T16:20:48,WEB,USD,3496.42
ORD004644,CL02026,2024-12-04T12:33:52,WEB,USD,987.6
ORD004646,CL01136,2025-12-29T15:52:10,TIENDA,USD,2830.31
ORD004649,CL02711,2024-10-21T00:27:45,PARTNER,CRC,2250838
ORD004653,CL01740,2024-07-24T00:37:50,WEB,CRC,2146440
ORD004654,CL01276,2025-02-21T11:04:21,TIENDA,USD,1328.93
ORD004656,CL02532,2025-11-25T16:09:55,TELEFONO,USD,864.06
ORD004658,CL00551,2025-11-16T04:53:07,TIENDA,CRC,2814574
ORD004661,CL01257,2024-11-11T14:23:04,APP,CRC,1574690
ORD004662,CL02094,2024-02-08T22:03:09,WEB,USD,1315.26
ORD004665,CL00994,2025-12-20T04:25:56,WEB,USD,5930.83
ORD004667,CL02656,2024-02-08T23:26:05,TELEFONO,CRC,2093569
ORD004669,CL02975,2024-02-19T19:09:07,APP,CRC,523365
ORD004670,CL00870,2024-06-09T15:16:00,APP,USD,3992.11
ORD004671,CL00452,2025-01-04T20:28:41,TIENDA,CRC,96238
ORD004673,CL01495,2024-03-27T15:26:48,APP,CRC,556090
ORD004675,CL01322,2024-12-03T18:38:46,PARTNER,USD,3711.9
ORD004680,CL00706,2024-03-23T12:14:32,APP,CRC,471203
ORD004681,CL00587,2024-10-12T22:34:52,PARTNER,USD,4805.5
ORD004686,CL02160,2025-02-22T03:40:20,TIENDA,CRC,2392026
ORD004687,CL01776,2024-07-24T16:39:41,TELEFONO,CRC,1319175
ORD004688,CL01312,2024-11-14T14:25:17,APP,CRC,2305595
ORD004689,CL00338,2024-06-11T12:25:50,TELEFONO,USD,4755.08
ORD004690,CL00980,2025-03-20T19:44:01,TELEFONO,CRC,959184
ORD004692,CL00397,2025-05-06T13:00:42,TELEFONO,CRC,175540
ORD004694,CL00126,2024-10-05T04:02:42,TELEFONO,CRC,1061197
ORD004695,CL01021,2024-01-15T22:44:04,APP,USD,2000.1
ORD004700,CL00739,2024-05-06T18:06:59,TIENDA,CRC,1661285
ORD004702,CL02699,2024-10-30T12:12:53,PARTNER,USD,5244.12
ORD004710,CL00264,2024-09-30T22:02:05,WEB,USD,1360.32
ORD004713,CL01464,2024-11-22T13:23:53,TELEFONO,USD,1740.63
ORD004714,CL01463,2025-08-26T15:08:09,WEB,CRC,53573
ORD004716,CL02372,2025-04-22T12:15:28,TIENDA,CRC,565899
ORD004718,CL03127,2025-07-26T12:10:55,TELEFONO,USD,2623.2
ORD004722,CL02950,2024-01-07T12:48:54,PARTNER,CRC,1104605
ORD004724,CL01827,2025-11-15T02:58:57,APP,USD,5519.49
ORD004725,CL01778,2024-09-16T04:39:26,PARTNER,USD,2659.32
ORD004726,CL02156,2025-03-08T15:18:44,PARTNER,CRC,18640
ORD004728,CL02950,2024-04-18T00:03:26,TIENDA,USD,2762.65
ORD004739,CL01506,2025-07-02T08:34:44,TELEFONO,CRC,1052030
ORD004741,CL00495,2025-05-04T08:12:08,TIENDA,CRC,502200
ORD004742,CL02754,2024-07-08T11:23:07,PARTNER,CRC,3104469
ORD004746,CL02513,2025-10-08T15:18:11,APP,CRC,844527
ORD004747,CL01316,2024-07-28T16:10:59,APP,USD,546.15
ORD004748,CL02432,2024-08-11T17:49:24,TELEFONO,USD,1174.32
ORD004754,CL00597,2024-07-21T11:25:46,PARTNER,USD,790.96
ORD004758,CL02177,2024-08-29T08:31:53,TELEFONO,CRC,970258
ORD004766,CL02466,2024-03-25T00:14:37,APP,CRC,2250963
ORD004771,CL00389,2025-12-10T17:55:46,APP,USD,2188.85
ORD004772,CL00728,2024-04-05T04:20:37,PARTNER,CRC,751334
ORD004776,CL00895,2024-10-22T20:13:23,TIENDA,CRC,2586738
ORD004778,CL00399,2024-11-29T02:14:51,WEB,USD,2011.73
ORD004780,CL01799,2025-08-30T14:28:26,PARTNER,USD,1070.53
ORD004781,CL00152,2025-04-08T18:45:01,PARTNER,CRC,507766
ORD004782,CL02836,2025-12-12T10:40:56,WEB,USD,2467.4
ORD004784,CL00684,2024-03-26T11:04:06,WEB,USD,3670.06
ORD004787,CL02459,2025-11-15T23:21:11,APP,CRC,931683
ORD004791,CL03102,2024-08-02T06:20:00,TELEFONO,CRC,308286
ORD004793,CL00102,2024-12-13T13:42:26,WEB,CRC,2738879
ORD004796,CL02415,2025-08-19T07:53:26,PARTNER,USD,98.79
ORD004799,CL01946,2025-06-04T02:05:53,TIENDA,USD,6613.29
ORD004800,CL02415,2025-05-02T08:35:59,PARTNER,USD,4425.21
ORD004805,CL01079,2025-03-17T11:38:37,TELEFONO,USD,240.26
ORD004806,CL00233,2025-08-31T19:22:14,APP,USD,4717.6
ORD004810,CL02210,2025-01-01T20:03:00,TIENDA,USD,867.6
ORD004811,CL01259,2024-09-01T12:14:53,PARTNER,CRC,462260
ORD004812,CL01311,2025-07-12T16:30:38,APP,CRC,227365
ORD004814,CL01928,2024-01-30T07:55:42,APP,USD,329.08
ORD004815,CL00460,2025-06-02T04:58:24,WEB,CRC,608310
ORD004817,CL00001,2024-12-18T01:41:03,TELEFONO,USD,470.65
ORD004818,CL02165,2025-10-31T04:26:00,TIENDA,USD,106
ORD004824,CL01860,2025-05-06T09:19:05,TIENDA,CRC,1108398
ORD004826,CL02836,2024-08-16T13:46:06,TIENDA,CRC,1687398
ORD004828,CL02763,2024-01-17T03:31:12,APP,CRC,697897
ORD004830,CL01750,2024-03-29T21:39:39,PARTNER,CRC,823086
ORD004835,CL02297,2025-10-09T18:21:15,PARTNER,USD,363.64
ORD004838,CL00495,2025-04-01T01:49:32,TELEFONO,CRC,2246419
ORD004839,CL02292,2024-06-11T14:22:37,TELEFONO,CRC,562704
ORD004840,CL00447,2024-11-10T13:37:52,APP,USD,1294.74
ORD004845,CL01397,2025-11-06T04:54:42,TIENDA,CRC,503582
ORD004847,CL02949,2025-10-21T22:23:41,PARTNER,USD,2835.26
ORD004848,CL02334,2024-04-29T06:32:35,TIENDA,USD,774.68
ORD004855,CL01502,2024-09-18T02:33:59,TELEFONO,USD,385.24
ORD004856,CL00585,2024-03-10T06:27:48,WEB,USD,4428.24
ORD004864,CL01231,2025-10-31T04:09:48,TELEFONO,USD,910.11
ORD004865,CL02334,2025-05-06T20:47:44,PARTNER,USD,1837.01
ORD004867,CL02123,2025-03-08T13:55:46,PARTNER,USD,3719.17
ORD004869,CL00417,2024-01-30T21:56:37,APP,CRC,2644216
ORD004871,CL00169,2024-03-23T03:05:23,TIENDA,CRC,1370228
ORD004873,CL01582,2025-08-19T12:17:35,PARTNER,CRC,374570
ORD004878,CL02507,2025-04-29T04:34:57,WEB,USD,3152.65
ORD004896,CL00409,2025-01-21T22:11:09,TELEFONO,CRC,1844206
ORD004897,CL01207,2025-06-17T03:26:06,WEB,USD,4309.75
ORD004903,CL01079,2025-08-12T21:01:54,TIENDA,CRC,1237450
ORD004905,CL00915,2024-10-10T23:59:08,TIENDA,USD,1862.14
ORD004907,CL02713,2025-07-06T18:32:26,APP,USD,49.45
ORD004908,CL01720,2025-05-07T07:26:17,APP,CRC,294624
ORD004911,CL01795,2025-09-28T16:42:50,PARTNER,CRC,1685060
ORD004912,CL01569,2025-06-01T22:03:44,WEB,CRC,979894
ORD004916,CL02487,2024-08-16T14:45:54,TIENDA,USD,2930.1
ORD004917,CL02766,2024-03-08T13:56:24,TELEFONO,USD,2041.55
ORD004922,CL02286,2024-04-23T12:02:10,PARTNER,USD,344.96
ORD004924,CL02590,2025-08-10T04:09:58,TELEFONO,USD,1850.89
ORD004925,CL00802,2024-08-15T21:57:03,WEB,USD,887.63
ORD004928,CL03011,2024-06-28T14:25:37,TELEFONO,USD,2206.34
ORD004929,CL02957,2025-09-28T04:29:35,APP,CRC,1097630
ORD004933,CL02751,2025-07-25T23:21:17,WEB,USD,960.6
ORD004936,CL02656,2025-06-06T19:00:41,TIENDA,CRC,21778
ORD004939,CL03157,2025-11-27T07:33:54,APP,USD,40.65
ORD004940,CL00893,2025-08-24T00:53:05,WEB,USD,3321.41
ORD004944,CL00567,2025-12-26T16:14:30,WEB,CRC,1550195
ORD004945,CL01606,2025-02-18T01:19:31,APP,CRC,1193742
ORD004947,CL02660,2024-02-16T08:46:15,WEB,USD,2979.66
ORD004949,CL01026,2024-06-30T21:34:40,TELEFONO,USD,4036.03
ORD004961,CL01326,2025-06-10T21:27:47,TIENDA,USD,318.8
ORD004966,CL00429,2024-07-29T03:05:58,TELEFONO,CRC,300574
ORD004971,CL03129,2024-03-08T12:10:14,WEB,USD,920.43
ORD004975,CL01979,2024-02-22T12:09:55,APP,USD,1789.49
ORD004976,CL03092,2024-08-04T21:36:01,APP,USD,713.32
ORD004977,CL02077,2024-09-10T18:44:35,WEB,USD,2020.8
ORD004978,CL02019,2024-01-14T02:11:43,PARTNER,CRC,622036
ORD004981,CL02815,2025-08-14T06:01:46,WEB,USD,2668.41
ORD004982,CL01701,2025-04-05T12:56:05,APP,CRC,802359
ORD004983,CL01107,2024-08-28T00:44:16,TIENDA,USD,1728.05
ORD004986,CL01506,2024-04-01T06:29:30,APP,CRC,2117631
ORD004993,CL00744,2025-04-09T03:35:50,TELEFONO,USD,2517.95
ORD004994,CL02315,2025-03-12T05:22:55,TELEFONO,CRC,2491678
ORD004997,CL02643,2025-09-26T11:39:03,TIENDA,USD,650.16
ORD004998,CL00253,2025-04-23T07:15:36,TIENDA,USD,3311.71
ORD004999,CL00367,2025-06-17T13:44:32,APP,CRC,1538067
ORD005001,CL02633,2024-03-06T19:31:44,APP,CRC,2345648
ORD005008,CL02711,2024-09-24T01:08:37,TELEFONO,USD,2772.15
ORD005011,CL03142,2025-10-10T14:09:45,TIENDA,USD,2792.81
ORD005017,CL02401,2025-06-26T09:24:44,APP,CRC,1400025
ORD005020,CL00233,2024-03-10T10:23:38,TIENDA,USD,1768.88
ORD005022,CL00018,2025-06-09T07:57:13,TELEFONO,USD,4590.81
ORD005023,CL02815,2025-09-23T20:46:39,WEB,CRC,459390
ORD005024,CL03043,2025-07-04T03:22:57,WEB,USD,1686.49
ORD005030,CL02391,2024-02-26T01:56:55,TIENDA,USD,1910.76
ORD005032,CL02757,2024-09-16T23:39:09,TIENDA,CRC,1468746
ORD005035,CL00248,2024-08-01T17:55:17,TIENDA,USD,1931.2
ORD005037,CL02850,2024-03-21T01:59:43,WEB,USD,1357.76
ORD005040,CL01304,2025-06-28T22:19:49,APP,CRC,20756
ORD005042,CL00030,2025-06-05T10:28:24,APP,USD,2819.3
ORD005043,CL00585,2024-11-13T17:55:42,PARTNER,CRC,171284
ORD005044,CL02833,2025-10-04T01:33:34,WEB,CRC,1579074
ORD005048,CL00140,2024-06-17T20:03:55,WEB,USD,1050.72
ORD005054,CL00325,2024-08-24T13:59:32,WEB,CRC,1126400
ORD005055,CL01295,2025-01-14T16:38:29,APP,CRC,653916
ORD005056,CL00407,2024-01-04T16:31:41,WEB,CRC,1190040
ORD005058,CL01298,2025-04-10T05:27:13,PARTNER,CRC,1539817
ORD005060,CL01102,2024-02-12T13:08:03,TELEFONO,CRC,328158
ORD005063,CL00512,2024-12-30T21:15:57,TELEFONO,USD,1337.18
ORD005066,CL00059,2025-09-22T19:40:02,PARTNER,USD,257.28
ORD005068,CL00081,2025-11-23T09:17:59,TIENDA,CRC,1273548
ORD005070,CL01103,2024-04-22T13:15:06,TELEFONO,USD,3278.51
ORD005073,CL00431,2024-08-08T22:00:44,WEB,USD,385.22
ORD005077,CL00994,2024-06-10T12:34:41,PARTNER,CRC,1834436
ORD005091,CL00440,2025-12-03T10:53:31,TELEFONO,USD,721.5
ORD005096,CL03158,2024-07-20T12:48:21,TELEFONO,USD,1679.18
ORD005098,CL01644,2025-08-13T09:56:02,TELEFONO,CRC,1839768
ORD005102,CL02227,2024-10-03T05:51:06,APP,USD,915.67
ORD005103,CL02616,2025-08-12T08:11:25,TIENDA,USD,1738.4
ORD005111,CL02343,2025-03-19T17:15:23,PARTNER,USD,2366.28
ORD005118,CL00138,2025-06-06T20:48:55,APP,USD,3034.24
ORD005119,CL00954,2024-05-19T02:42:27,PARTNER,USD,2093.46
ORD005120,CL01540,2024-03-15T01:29:08,TIENDA,CRC,1191495
ORD005128,CL01379,2025-11-25T11:36:38,PARTNER,CRC,1865944
ORD005129,CL03168,2025-10-08T23:48:43,TELEFONO,CRC,187768
ORD005132,CL02751,2024-09-27T23:54:51,PARTNER,CRC,1462218
ORD005133,CL00047,2024-07-07T21:01:31,TIENDA,USD,4098.27
ORD005134,CL00459,2024-05-24T14:46:14,PARTNER,CRC,1521173
ORD005137,CL00643,2025-09-02T10:04:47,TELEFONO,CRC,2559557
ORD005141,CL01383,2024-03-20T10:25:11,PARTNER,USD,1446.84
ORD005149,CL03055,2024-01-25T08:19:44,WEB,CRC,622060
ORD005156,CL02088,2025-10-20T19:13:17,PARTNER,CRC,821119
ORD005159,CL01306,2024-03-29T12:27:56,APP,CRC,959085
