orden_id,producto_id,cantidad,precio_unit
ORD001963,SKU00099,2,36995
ORD001963,SKU00106,5,33480
ORD001963,SKU00489,3,190215
ORD001963,SKU00478,2,131112
ORD001965,SKU00203,1,463.2
ORD001968,SKU00485,5,4330
ORD001968,SKU00057,3,155703
ORD001968,SKU00545,2,235078
ORD001968,SKU00336,4,54394
ORD001972,SKU00328,2,327.59
ORD001972,SKU00171,3,118.71
ORD001972,SKU00154,2,36.88
ORD001972,SKU00226,3,149.22
ORD001976,SKU00390,5,156330
ORD001976,SKU00020,1,263692
ORD001979,SKU00092,1,417.72
ORD001979,SKU00243,5,454.84
ORD001979,SKU00451,1,253.81
ORD001979,SKU00484,3,269.52
ORD001981,SKU00277,2,126532
ORD001981,SKU00296,3,235180
ORD001981,SKU00341,4,149671
ORD001981,SKU00117,2,42363
ORD001985,SKU00386,2,352.24
ORD001985,SKU00342,3,467.98
ORD001985,SKU00426,1,278.67
ORD001997,SKU00391,3,39684
ORD001999,SKU00186,2,246007
ORD001999,SKU00332,2,199832
ORD001999,SKU00066,2,55938
ORD001999,SKU00231,5,162594
ORD001999,SKU00407,1,185954
ORD002001,SKU00290,3,36.8
ORD002003,SKU00334,1,4136
ORD002003,SKU00070,3,238653
ORD002005,SKU00001,1,330.14
ORD002005,SKU00490,2,6.65
ORD002005,SKU00317,3,42.18
ORD002007,SKU00104,1,498.86
ORD002007,SKU00328,5,327.59
ORD002007,SKU00517,3,60.51
ORD002007,SKU00020,1,488.32
ORD002007,SKU00012,4,290.23
ORD002009,SKU00524,3,62105
ORD002009,SKU00298,2,82344
ORD002009,SKU00398,1,121662
ORD002012,SKU00022,1,28387
ORD002012,SKU00288,4,14358
ORD002012,SKU00411,2,32783
ORD002014,SKU00146,1,391.81
ORD002019,SKU00120,1,57.78
ORD002019,SKU00271,2,62.93
ORD002019,SKU00441,2,28.39
ORD002019,SKU00305,4,92.94
ORD002019,SKU00453,1,328.55
ORD002020,SKU00178,2,221.58
ORD002020,SKU00372,3,378.98
ORD002021,SKU00461,4,107854
ORD002027,SKU00542,3,29840
ORD002027,SKU00157,3,18322
ORD002029,SKU00200,4,322.89
ORD002029,SKU00016,2,403.4
ORD002029,SKU00444,1,55.4
ORD002030,SKU00540,4,463.66
ORD002030,SKU00297,4,270.21
ORD002030,SKU00020,4,488.32
ORD002030,SKU00108,5,166.78
ORD002030,SKU00442,2,27.73
ORD002032,SKU00026,3,244857
ORD002032,SKU00447,2,106250
ORD002032,SKU00120,5,31201
ORD002035,SKU00042,1,20.28
ORD002035,SKU00335,3,375.26
ORD002035,SKU00419,1,333.13
ORD002035,SKU00416,2,389.32
ORD002035,SKU00329,3,59.89
ORD002041,SKU00547,2,121030
ORD002041,SKU00335,4,202640
ORD002041,SKU00181,1,203418
ORD002041,SKU00415,1,269260
ORD002041,SKU00413,5,141426
ORD002042,SKU00128,3,461.74
ORD002044,SKU00412,2,67527
ORD002044,SKU00190,4,15174
ORD002044,SKU00540,1,250376
ORD002048,SKU00099,2,36995
ORD002048,SKU00209,4,50781
ORD002048,SKU00240,5,184231
ORD002048,SKU00487,1,91713
ORD002048,SKU00135,5,15546
ORD002050,SKU00516,1,221.99
ORD002050,SKU00319,4,27.51
ORD002052,SKU00091,2,377.73
ORD002052,SKU00428,5,138.93
ORD002052,SKU00493,5,465
ORD002052,SKU00550,2,493.53
ORD002052,SKU00077,4,234.02
ORD002057,SKU00458,3,459.87
ORD002057,SKU00315,4,358.86
ORD002057,SKU00516,2,221.99
ORD002058,SKU00227,4,399.98
ORD002058,SKU00134,1,467.6
ORD002058,SKU00463,4,281.52
ORD002058,SKU00471,2,385.22
ORD002061,SKU00464,3,221486
ORD002061,SKU00494,5,66004
ORD002061,SKU00508,2,92507
ORD002061,SKU00538,5,121694
ORD002065,SKU00229,5,30385
ORD002066,SKU00448,5,281.19
ORD002066,SKU00010,4,168.32
ORD002067,SKU00474,5,169.23
ORD002067,SKU00004,2,183.96
ORD002067,SKU00508,1,171.31
ORD002067,SKU00515,2,387.33
ORD002067,SKU00212,2,357.74
ORD002068,SKU00298,4,82344
ORD002068,SKU00186,3,246007
ORD002068,SKU00368,4,192013
ORD002068,SKU00044,3,41385
ORD002068,SKU00068,3,167481
ORD002071,SKU00069,4,223.48
ORD002071,SKU00352,4,338.22
ORD002071,SKU00199,4,416.69
ORD002071,SKU00082,1,461.69
ORD002074,SKU00410,4,217269
ORD002074,SKU00387,3,101239
ORD002074,SKU00052,5,3018
ORD002074,SKU00119,5,40505
ORD002074,SKU00527,1,186705
ORD002075,SKU00314,4,32583
ORD002075,SKU00540,3,250376
ORD002076,SKU00247,5,439.22
ORD002076,SKU00461,2,199.73
ORD002076,SKU00058,1,462.06
ORD002076,SKU00169,5,288.94
ORD002076,SKU00162,3,94.68
ORD002077,SKU00332,5,370.06
ORD002077,SKU00339,5,166.69
ORD002077,SKU00451,5,253.81
ORD002078,SKU00497,2,209163
ORD002078,SKU00135,4,15546
ORD002078,SKU00256,3,53346
ORD002078,SKU00059,4,114912
ORD002078,SKU00391,5,39684
ORD002079,SKU00292,1,51.71
ORD002080,SKU00370,5,134481
ORD002080,SKU00207,4,170812
ORD002080,SKU00132,4,108696
ORD002080,SKU00136,2,81988
ORD002080,SKU00278,4,175311
ORD002082,SKU00458,2,459.87
ORD002082,SKU00414,4,107.1
ORD002082,SKU00286,4,363.31
ORD002082,SKU00124,4,99.21
ORD002083,SKU00009,2,21951
ORD002083,SKU00532,5,96957
ORD002083,SKU00491,1,108118
ORD002083,SKU00531,3,219769
ORD002083,SKU00435,1,168118
ORD002087,SKU00382,5,272.8
ORD002091,SKU00011,2,13.37
ORD002091,SKU00203,4,463.2
ORD002094,SKU00033,3,339.1
ORD002094,SKU00079,5,493.79
ORD002094,SKU00181,2,376.7
ORD002094,SKU00544,5,98.06
ORD002094,SKU00256,1,98.79
ORD002095,SKU00395,1,170640
ORD002095,SKU00330,3,17938
ORD002098,SKU00337,5,98.33
ORD002098,SKU00447,3,196.76
ORD002107,SKU00238,1,79.08
ORD002109,SKU00484,5,145540
ORD002120,SKU00282,4,23014
ORD002120,SKU00496,5,134919
ORD002120,SKU00068,2,167481
ORD002120,SKU00030,3,116667
ORD002122,SKU00303,3,376.29
ORD002122,SKU00072,2,115.26
ORD002122,SKU00393,1,175
ORD002122,SKU00387,5,187.48
ORD002123,SKU00503,3,74.27
ORD002123,SKU00144,4,333.33
ORD002123,SKU00218,3,489.77
ORD002123,SKU00134,3,467.6
ORD002127,SKU00328,1,176898
ORD002127,SKU00287,5,177703
ORD002127,SKU00501,5,51067
ORD002127,SKU00086,5,201927
ORD002128,SKU00412,5,67527
ORD002128,SKU00323,1,253335
ORD002128,SKU00167,3,5189
ORD002128,SKU00223,3,181688
ORD002128,SKU00045,2,35056
ORD002132,SKU00231,3,301.1
ORD002132,SKU00255,5,40.33
ORD002132,SKU00030,1,216.05
ORD002132,SKU00055,5,274.65
ORD002134,SKU00130,4,191365
ORD002134,SKU00095,1,237141
ORD002134,SKU00103,4,30396
ORD002134,SKU00137,5,53616
ORD002136,SKU00007,5,187.3
ORD002136,SKU00405,4,156.96
ORD002136,SKU00547,3,224.13
ORD002136,SKU00421,4,482.6
ORD002139,SKU00018,4,406.55
ORD002139,SKU00362,1,104.56
ORD002139,SKU00064,3,125.91
ORD002140,SKU00060,4,195.9
ORD002140,SKU00315,4,358.86
ORD002142,SKU00522,3,12495
ORD002142,SKU00090,4,154899
ORD002143,SKU00548,2,467.09
ORD002143,SKU00060,3,195.9
ORD002143,SKU00360,2,5.41
ORD002143,SKU00086,3,373.94
ORD002143,SKU00535,5,414.47
ORD002144,SKU00511,2,132.87
ORD002144,SKU00454,3,85.19
ORD002144,SKU00255,3,40.33
ORD002144,SKU00292,1,51.71
ORD002144,SKU00499,4,357.62
ORD002147,SKU00320,4,307.81
ORD002147,SKU00357,2,92.63
ORD002147,SKU00272,4,462.41
ORD002147,SKU00539,4,207.25
ORD002147,SKU00159,2,473.89
ORD002148,SKU00477,1,133.02
ORD002148,SKU00403,3,244.79
ORD002148,SKU00413,1,261.9
ORD002148,SKU00229,5,56.27
ORD002148,SKU00273,4,113.09
ORD002153,SKU00048,2,218559
ORD002153,SKU00508,3,92507
ORD002153,SKU00549,5,160099
ORD002153,SKU00241,3,160704
ORD002156,SKU00228,2,162615
ORD002156,SKU00082,3,249312
ORD002156,SKU00174,5,198914
ORD002156,SKU00519,3,190431
ORD002157,SKU00487,4,169.84
ORD002157,SKU00076,1,59.51
ORD002157,SKU00139,3,21.58
ORD002157,SKU00454,4,85.19
ORD002158,SKU00099,5,68.51
ORD002158,SKU00462,3,334.31
ORD002158,SKU00289,1,353.66
ORD002158,SKU00278,5,324.65
ORD002158,SKU00500,1,279.3
ORD002159,SKU00046,3,179.23
ORD002159,SKU00413,1,261.9
ORD002165,SKU00479,3,155.27
ORD002165,SKU00388,3,269.26
ORD002165,SKU00401,1,36.15
ORD002165,SKU00172,3,102.65
ORD002165,SKU00116,1,193.84
ORD002172,SKU00529,4,116872
ORD002172,SKU00309,3,173183
ORD002172,SKU00549,5,160099
ORD002176,SKU00217,2,69.35
ORD002176,SKU00390,3,289.5
ORD002177,SKU00005,2,154710
ORD002180,SKU00038,4,470.65
ORD002182,SKU00444,5,55.4
ORD002182,SKU00192,4,49.98
ORD002186,SKU00522,5,12495
ORD002186,SKU00358,3,30699
ORD002186,SKU00140,3,54799
ORD002186,SKU00272,4,249701
ORD002188,SKU00068,5,167481
ORD002189,SKU00357,2,50020
ORD002189,SKU00334,2,4136
ORD002189,SKU00287,5,177703
ORD002193,SKU00211,5,105683
ORD002193,SKU00314,5,32583
ORD002193,SKU00492,2,255700
ORD002193,SKU00400,5,115781
ORD002193,SKU00530,4,139822
ORD002198,SKU00315,3,193784
ORD002198,SKU00112,5,232351
ORD002198,SKU00176,2,212079
ORD002198,SKU00242,2,229905
ORD002198,SKU00268,2,10125
ORD002200,SKU00129,2,472.47
ORD002200,SKU00527,2,345.75
ORD002200,SKU00422,4,418.67
ORD002202,SKU00304,2,14083
ORD002202,SKU00281,2,14126
ORD002206,SKU00270,3,43038
ORD002207,SKU00295,2,357.06
ORD002207,SKU00482,3,302.39
ORD002207,SKU00158,1,270.6
ORD002211,SKU00450,5,118173
ORD002211,SKU00305,4,50187
ORD002212,SKU00214,4,69287
ORD002212,SKU00208,5,137899
ORD002212,SKU00538,2,121694
ORD002212,SKU00004,4,99338
ORD002215,SKU00174,2,368.36
ORD002215,SKU00297,1,270.21
ORD002216,SKU00108,2,166.78
ORD002216,SKU00039,4,105.49
ORD002216,SKU00440,2,395.21
ORD002216,SKU00481,3,189.32
ORD002216,SKU00104,5,498.86
ORD002217,SKU00408,2,205.79
ORD002217,SKU00112,2,430.28
ORD002218,SKU00135,3,15546
ORD002221,SKU00242,5,425.75
ORD002221,SKU00341,4,277.17
ORD002221,SKU00063,5,21.35
ORD002225,SKU00432,4,236568
ORD002225,SKU00071,2,39414
ORD002226,SKU00466,2,103696
ORD002226,SKU00201,5,88533
ORD002226,SKU00187,2,220833
ORD002226,SKU00308,1,141906
ORD002230,SKU00159,1,473.89
ORD002230,SKU00258,5,201.64
ORD002230,SKU00379,5,62.81
ORD002230,SKU00398,2,225.3
ORD002230,SKU00454,5,85.19
ORD002232,SKU00458,3,459.87
ORD002232,SKU00521,2,424.47
ORD002232,SKU00374,1,8.11
ORD002232,SKU00082,5,461.69
ORD002232,SKU00023,3,79.09
ORD002237,SKU00147,4,11431
ORD002238,SKU00272,4,462.41
ORD002238,SKU00051,1,242.57
ORD002238,SKU00321,2,398.94
ORD002238,SKU00412,2,125.05
ORD002238,SKU00310,4,473.14
ORD002246,SKU00402,1,289.18
ORD002246,SKU00305,1,92.94
ORD002246,SKU00132,5,201.29
ORD002249,SKU00088,1,396.9
ORD002249,SKU00134,4,467.6
ORD002249,SKU00076,1,59.51
ORD002250,SKU00010,3,90892
ORD002250,SKU00223,5,181688
ORD002250,SKU00091,5,203974
ORD002258,SKU00236,1,94.99
ORD002258,SKU00241,1,297.6
ORD002258,SKU00418,1,9.89
ORD002259,SKU00061,1,216.18
ORD002259,SKU00027,2,234.06
ORD002259,SKU00518,5,63.95
ORD002260,SKU00534,5,102.17
ORD002260,SKU00459,3,475.1
ORD002260,SKU00314,5,60.34
ORD002260,SKU00079,2,493.79
ORD002260,SKU00344,3,331.69
ORD002261,SKU00415,3,498.63
ORD002261,SKU00437,2,278.9
ORD002264,SKU00520,1,56008
ORD002264,SKU00069,5,120679
ORD002264,SKU00012,2,156724
ORD002264,SKU00506,3,133477
ORD002267,SKU00429,5,182.49
ORD002267,SKU00434,3,335.04
ORD002267,SKU00114,1,26.24
ORD002267,SKU00090,2,286.85
ORD002267,SKU00021,5,40.2
ORD002268,SKU00222,4,218500
ORD002268,SKU00422,2,226081
ORD002268,SKU00022,2,28387
ORD002268,SKU00542,2,29840
ORD002270,SKU00224,1,229.94
ORD002270,SKU00045,5,64.92
ORD002270,SKU00427,5,13.95
ORD002270,SKU00192,1,49.98
ORD002270,SKU00370,3,249.04
ORD002275,SKU00363,1,194324
ORD002275,SKU00136,5,81988
ORD002275,SKU00182,2,69292
ORD002275,SKU00330,5,17938
ORD002278,SKU00092,2,417.72
ORD002278,SKU00003,2,396.42
ORD002278,SKU00119,1,75.01
ORD002278,SKU00004,5,183.96
ORD002282,SKU00020,4,488.32
ORD002282,SKU00185,3,471.07
ORD002282,SKU00536,3,96.06
ORD002282,SKU00310,5,473.14
ORD002285,SKU00348,4,204854
ORD002285,SKU00229,4,30385
ORD002285,SKU00480,2,185727
ORD002285,SKU00314,1,32583
ORD002287,SKU00303,1,376.29
ORD002287,SKU00410,3,402.35
ORD002288,SKU00005,1,154710
ORD002288,SKU00536,1,51872
ORD002288,SKU00419,4,179890
ORD002288,SKU00046,4,96784
ORD002292,SKU00544,3,52952
ORD002292,SKU00401,2,19521
ORD002292,SKU00045,2,35056
ORD002292,SKU00141,5,80951
ORD002292,SKU00415,2,269260
ORD002294,SKU00436,5,72711
ORD002294,SKU00024,2,254178
ORD002294,SKU00078,2,116721
ORD002294,SKU00368,3,192013
ORD002294,SKU00064,3,67991
ORD002295,SKU00280,2,180208
ORD002295,SKU00090,2,154899
ORD002295,SKU00521,4,229213
ORD002296,SKU00359,4,150287
ORD002296,SKU00025,3,203682
ORD002302,SKU00351,5,238464
ORD002302,SKU00077,2,126370
ORD002302,SKU00455,4,11048
ORD002304,SKU00159,3,473.89
ORD002304,SKU00336,5,100.73
ORD002304,SKU00423,4,86.19
ORD002304,SKU00524,2,115.01
ORD002304,SKU00208,4,255.37
ORD002307,SKU00371,3,176617
ORD002307,SKU00398,3,121662
ORD002307,SKU00184,3,58995
ORD002307,SKU00466,3,103696
ORD002310,SKU00064,5,125.91
ORD002310,SKU00280,3,333.72
ORD002310,SKU00246,2,150.74
ORD002310,SKU00524,5,115.01
ORD002312,SKU00277,1,126532
ORD002312,SKU00181,2,203418
ORD002312,SKU00288,5,14358
ORD002313,SKU00538,2,121694
ORD002313,SKU00395,3,170640
ORD002313,SKU00048,2,218559
ORD002313,SKU00463,4,152020
ORD002313,SKU00411,2,32783
ORD002314,SKU00468,3,166093
ORD002314,SKU00199,4,225012
ORD002314,SKU00492,1,255700
ORD002314,SKU00550,4,266506
ORD002314,SKU00088,2,214326
ORD002316,SKU00436,2,134.65
ORD002316,SKU00426,3,278.67
ORD002316,SKU00124,4,99.21
ORD002316,SKU00435,5,311.33
ORD002320,SKU00245,2,105.17
ORD002320,SKU00258,3,201.64
ORD002320,SKU00350,4,422.7
ORD002320,SKU00276,1,120.13
ORD002324,SKU00103,2,56.29
ORD002325,SKU00367,1,266.54
ORD002325,SKU00460,2,70.11
ORD002325,SKU00483,1,89.51
ORD002329,SKU00387,1,187.48
ORD002333,SKU00040,1,316.83
ORD002333,SKU00318,1,13.47
ORD002344,SKU00028,5,111218
ORD002344,SKU00369,3,111240
ORD002344,SKU00159,5,255900
ORD002344,SKU00075,4,50614
ORD002345,SKU00015,5,148948
ORD002345,SKU00034,5,125760
ORD002347,SKU00314,4,32583
ORD002347,SKU00532,3,96957
ORD002347,SKU00364,5,29203
ORD002347,SKU00211,4,105683
ORD002347,SKU00064,5,67991
ORD002352,SKU00065,1,189550
ORD002356,SKU00466,4,192.03
ORD002356,SKU00391,4,73.49
ORD002356,SKU00346,2,269.32
ORD002356,SKU00378,2,305.32
ORD002362,SKU00144,4,333.33
ORD002362,SKU00142,2,206.26
ORD002362,SKU00099,2,68.51
ORD002364,SKU00322,2,144.3
ORD002364,SKU00109,1,100.39
ORD002364,SKU00250,3,10.81
ORD002364,SKU00270,3,79.7
ORD002365,SKU00141,2,80951
ORD002365,SKU00382,1,147312
ORD002365,SKU00233,2,49609
ORD002365,SKU00063,3,11529
ORD002370,SKU00109,5,54210
ORD002371,SKU00047,1,388.42
ORD002371,SKU00098,2,298.69
ORD002372,SKU00229,3,30385
ORD002372,SKU00242,2,229905
ORD002372,SKU00142,2,111380
ORD002372,SKU00216,1,215049
ORD002372,SKU00088,4,214326
ORD002373,SKU00315,1,193784
ORD002373,SKU00424,4,259621
ORD002373,SKU00499,1,193114
ORD002374,SKU00113,1,12668
ORD002375,SKU00062,3,132.18
ORD002375,SKU00202,5,209.89
ORD002375,SKU00507,4,227.07
ORD002375,SKU00121,1,106
ORD002375,SKU00330,2,33.22
ORD002376,SKU00522,5,12495
ORD002376,SKU00293,2,211755
ORD002376,SKU00386,4,190209
ORD002378,SKU00542,1,55.26
ORD002378,SKU00265,1,212.09
ORD002378,SKU00315,2,358.86
ORD002378,SKU00286,4,363.31
ORD002381,SKU00226,3,80578
ORD002381,SKU00303,5,203196
ORD002381,SKU00457,4,15422
ORD002381,SKU00475,4,251791
ORD002382,SKU00105,5,68.9
ORD002382,SKU00529,1,216.43
ORD002393,SKU00257,1,250.93
ORD002393,SKU00271,1,62.93
ORD002393,SKU00074,2,298.81
ORD002393,SKU00106,1,62
ORD002400,SKU00155,2,98.22
ORD002400,SKU00213,2,473.84
ORD002400,SKU00543,2,181.34
ORD002400,SKU00228,4,301.14
ORD002400,SKU00373,4,413.63
ORD002402,SKU00108,3,166.78
ORD002402,SKU00406,2,131.18
ORD002402,SKU00376,4,127.44
ORD002402,SKU00333,5,354.58
ORD002403,SKU00124,4,99.21
ORD002403,SKU00305,1,92.94
ORD002404,SKU00390,5,156330
ORD002404,SKU00075,4,50614
ORD002404,SKU00052,3,3018
ORD002404,SKU00153,3,119820
ORD002407,SKU00328,2,327.59
ORD002407,SKU00403,4,244.79
ORD002407,SKU00241,4,297.6
ORD002407,SKU00181,5,376.7
ORD002412,SKU00187,5,408.95
ORD002412,SKU00399,4,75.65
ORD002412,SKU00425,4,201.37
ORD002413,SKU00344,1,179112
ORD002413,SKU00245,2,56791
ORD002413,SKU00053,2,261489
ORD002413,SKU00026,4,244857
ORD002415,SKU00296,5,435.52
ORD002415,SKU00461,2,199.73
ORD002415,SKU00181,5,376.7
ORD002415,SKU00511,2,132.87
ORD002417,SKU00179,5,75.29
ORD002417,SKU00528,5,413.62
ORD002417,SKU00088,1,396.9
ORD002417,SKU00354,4,206.72
ORD002421,SKU00454,3,85.19
ORD002421,SKU00260,1,209.99
ORD002425,SKU00090,1,286.85
ORD002425,SKU00270,4,79.7
ORD002425,SKU00410,2,402.35
ORD002425,SKU00338,4,6.91
ORD002425,SKU00374,5,8.11
ORD002427,SKU00282,3,42.62
ORD002427,SKU00314,2,60.34
ORD002427,SKU00356,4,442.22
ORD002427,SKU00107,1,382.03
ORD002428,SKU00107,4,382.03
ORD002428,SKU00429,2,182.49
ORD002428,SKU00160,1,85.18
ORD002429,SKU00149,2,286.7
ORD002429,SKU00102,3,54.38
ORD002431,SKU00033,2,183114
ORD002432,SKU00519,2,190431
ORD002436,SKU00310,4,473.14
ORD002436,SKU00111,5,401.17
ORD002436,SKU00497,5,387.34
ORD002441,SKU00392,1,57267
ORD002441,SKU00481,2,102232
ORD002445,SKU00504,1,29802
ORD002445,SKU00265,5,114528
ORD002445,SKU00015,2,148948
ORD002447,SKU00478,4,242.8
ORD002447,SKU00129,4,472.47
ORD002448,SKU00302,1,197.78
ORD002448,SKU00092,5,417.72
ORD002448,SKU00265,3,212.09
ORD002448,SKU00133,4,46.9
ORD002448,SKU00365,2,177.92
ORD002451,SKU00525,5,144331
ORD002451,SKU00371,4,176617
ORD002454,SKU00276,1,64870
ORD002454,SKU00379,4,33917
ORD002456,SKU00088,5,214326
ORD002456,SKU00320,1,166217
ORD002457,SKU00412,2,125.05
ORD002457,SKU00474,5,169.23
ORD002457,SKU00399,3,75.65
ORD002457,SKU00151,4,80.73
ORD002457,SKU00319,3,27.51
ORD002458,SKU00021,4,21708
ORD002458,SKU00206,4,43885
ORD002458,SKU00378,4,164872
ORD002458,SKU00258,2,108885
ORD002465,SKU00205,3,270.73
ORD002465,SKU00055,1,274.65
ORD002465,SKU00142,2,206.26
ORD002466,SKU00043,5,51267
ORD002466,SKU00207,2,170812
ORD002466,SKU00375,3,231589
ORD002472,SKU00515,5,387.33
ORD002472,SKU00269,2,288.49
ORD002476,SKU00076,1,59.51
ORD002477,SKU00316,5,218856
ORD002477,SKU00318,2,7273
ORD002477,SKU00504,1,29802
ORD002480,SKU00135,2,28.79
ORD002480,SKU00521,5,424.47
ORD002480,SKU00070,4,441.95
ORD002480,SKU00057,2,288.34
ORD002486,SKU00330,1,17938
ORD002487,SKU00424,3,259621
ORD002487,SKU00287,5,177703
ORD002487,SKU00346,1,145432
ORD002487,SKU00069,3,120679
ORD002487,SKU00102,5,29365
ORD002490,SKU00146,2,391.81
ORD002490,SKU00476,1,222.59
ORD002490,SKU00339,5,166.69
ORD002490,SKU00001,2,330.14
ORD002491,SKU00289,4,353.66
ORD002491,SKU00272,2,462.41
ORD002497,SKU00323,1,469.14
ORD002499,SKU00017,3,241.19
ORD002504,SKU00114,5,26.24
ORD002504,SKU00384,1,93.21
ORD002504,SKU00398,4,225.3
ORD002504,SKU00258,1,201.64
ORD002507,SKU00489,5,352.25
ORD002507,SKU00368,5,355.58
ORD002509,SKU00273,2,113.09
ORD002523,SKU00279,2,223668
ORD002523,SKU00285,3,28652
ORD002523,SKU00450,3,118173
ORD002525,SKU00291,3,49955
ORD002527,SKU00389,5,166190
ORD002527,SKU00326,5,159904
ORD002527,SKU00018,2,219537
ORD002528,SKU00079,5,266646
ORD002528,SKU00244,1,187768
ORD002529,SKU00540,4,250376
ORD002529,SKU00225,4,233366
ORD002529,SKU00220,4,65701
ORD002534,SKU00232,5,249.53
ORD002534,SKU00163,3,366.27
ORD002534,SKU00090,3,286.85
ORD002534,SKU00541,1,243.9
ORD002538,SKU00083,2,330.44
ORD002538,SKU00471,2,385.22
ORD002538,SKU00231,2,301.1
ORD002538,SKU00115,3,285.51
ORD002538,SKU00386,2,352.24
ORD002540,SKU00443,3,195210
ORD002540,SKU00080,1,166843
ORD002540,SKU00052,5,3018
ORD002540,SKU00151,5,43594
ORD002542,SKU00519,4,190431
ORD002542,SKU00366,3,125949
ORD002542,SKU00110,1,101746
ORD002542,SKU00437,1,150606
ORD002543,SKU00478,4,242.8
ORD002543,SKU00449,1,413.61
ORD002546,SKU00077,1,126370
ORD002546,SKU00398,2,121662
ORD002546,SKU00233,5,49609
ORD002546,SKU00049,1,268180
ORD002546,SKU00181,5,203418
ORD002548,SKU00239,1,103118
ORD002548,SKU00452,3,247006
ORD002549,SKU00164,3,103.49
ORD002549,SKU00157,4,33.93
ORD002549,SKU00334,3,7.66
ORD002551,SKU00395,2,316
ORD002551,SKU00347,3,86.19
ORD002553,SKU00505,3,263984
ORD002554,SKU00147,2,11431
ORD002554,SKU00302,1,106801
ORD002563,SKU00111,3,216631
ORD002563,SKU00228,4,162615
ORD002563,SKU00163,4,197785
ORD002565,SKU00076,4,59.51
ORD002565,SKU00498,1,310.66
ORD002565,SKU00360,3,5.41
ORD002568,SKU00273,1,113.09
ORD002568,SKU00041,2,167.76
ORD002568,SKU00073,1,29.52
ORD002568,SKU00094,2,146.12
ORD002568,SKU00468,4,307.58
ORD002572,SKU00408,5,205.79
ORD002572,SKU00391,1,73.49
ORD002572,SKU00074,4,298.81
ORD002578,SKU00396,1,206917
ORD002578,SKU00125,1,170564
ORD002578,SKU00444,4,29916
ORD002578,SKU00457,1,15422
ORD002578,SKU00150,2,104657
ORD002580,SKU00478,1,242.8
ORD002580,SKU00354,2,206.72
ORD002580,SKU00337,3,98.33
ORD002582,SKU00128,2,249339
ORD002582,SKU00199,1,225012
ORD002582,SKU00158,4,146124
ORD002582,SKU00003,1,214066
ORD002583,SKU00109,4,100.39
ORD002583,SKU00537,4,160.16
ORD002584,SKU00501,1,94.57
ORD002584,SKU00012,3,290.23
ORD002584,SKU00511,5,132.87
ORD002584,SKU00200,4,322.89
ORD002584,SKU00064,2,125.91
ORD002586,SKU00126,3,260334
ORD002586,SKU00425,3,108739
ORD002586,SKU00305,5,50187
ORD002586,SKU00336,3,54394
ORD002588,SKU00534,2,102.17
ORD002588,SKU00476,2,222.59
ORD002589,SKU00548,4,252228
ORD002589,SKU00297,3,145913
ORD002589,SKU00132,5,108696
ORD002591,SKU00426,2,278.67
ORD002591,SKU00335,5,375.26
ORD002591,SKU00301,5,280.35
ORD002591,SKU00368,2,355.58
ORD002607,SKU00349,1,429.61
ORD002607,SKU00354,3,206.72
ORD002607,SKU00303,2,376.29
ORD002610,SKU00355,2,255.3
ORD002610,SKU00360,5,5.41
ORD002613,SKU00212,5,193179
ORD002613,SKU00374,2,4379
ORD002615,SKU00071,3,72.99
ORD002615,SKU00237,5,183.55
ORD002615,SKU00332,5,370.06
ORD002615,SKU00221,1,491.35
ORD002616,SKU00163,3,197785
ORD002616,SKU00496,2,134919
ORD002616,SKU00219,2,144612
ORD002616,SKU00435,1,168118
ORD002617,SKU00431,4,280.36
ORD002617,SKU00547,4,224.13
ORD002617,SKU00488,3,112.99
ORD002617,SKU00301,1,280.35
ORD002617,SKU00157,3,33.93
ORD002619,SKU00431,3,151394
ORD002620,SKU00391,1,73.49
ORD002620,SKU00326,2,296.12
ORD002620,SKU00320,4,307.81
ORD002637,SKU00187,4,220833
ORD002637,SKU00353,4,60031
ORD002637,SKU00351,3,238464
ORD002637,SKU00253,1,166784
ORD002642,SKU00182,2,69292
ORD002642,SKU00109,3,54210
ORD002643,SKU00060,3,195.9
ORD002643,SKU00224,1,229.94
ORD002643,SKU00067,2,487.65
ORD002644,SKU00429,5,98544
ORD002644,SKU00440,4,213413
ORD002644,SKU00225,3,233366
ORD002648,SKU00013,2,298.25
ORD002649,SKU00188,2,65512
ORD002649,SKU00489,1,190215
ORD002649,SKU00117,2,42363
ORD002649,SKU00498,1,167756
ORD002649,SKU00203,1,250128
ORD002650,SKU00514,3,173404
ORD002651,SKU00525,5,144331
ORD002651,SKU00312,3,161956
ORD002651,SKU00359,4,150287
ORD002651,SKU00513,5,64265
ORD002651,SKU00504,4,29802
ORD002654,SKU00339,3,166.69
ORD002654,SKU00062,2,132.18
ORD002654,SKU00234,3,472.95
ORD002654,SKU00051,1,242.57
ORD002657,SKU00460,4,70.11
ORD002657,SKU00422,4,418.67
ORD002661,SKU00300,4,144590
ORD002667,SKU00360,4,5.41
ORD002667,SKU00496,3,249.85
ORD002667,SKU00053,5,484.24
ORD002671,SKU00041,5,90590
ORD002671,SKU00431,3,151394
ORD002671,SKU00294,5,202959
ORD002671,SKU00434,1,180921
ORD002671,SKU00349,5,231989
ORD002673,SKU00212,4,193179
ORD002674,SKU00336,3,54394
ORD002674,SKU00496,2,134919
ORD002674,SKU00396,1,206917
ORD002675,SKU00518,1,63.95
ORD002679,SKU00072,3,115.26
