orden_id,producto_id,cantidad,precio_unit
ORD003893,SKU00226,2,149.22
ORD003893,SKU00153,4,221.89
ORD003893,SKU00336,1,100.73
ORD003894,SKU00017,2,241.19
ORD003894,SKU00492,5,473.52
ORD003895,SKU00090,3,286.85
ORD003895,SKU00140,2,101.48
ORD003896,SKU00033,4,339.1
ORD003897,SKU00036,5,176110
ORD003898,SKU00517,3,60.51
ORD003898,SKU00029,1,111.73
ORD003898,SKU00523,1,246.72
ORD003899,SKU00166,1,313.69
ORD003899,SKU00352,1,338.22
ORD003900,SKU00187,5,408.95
ORD003900,SKU00405,1,156.96
ORD003900,SKU00479,5,155.27
ORD003900,SKU00043,4,94.94
ORD003900,SKU00200,2,322.89
ORD003901,SKU00247,3,237178
ORD003901,SKU00505,3,263984
ORD003901,SKU00111,1,216631
ORD003901,SKU00096,3,7290
ORD003901,SKU00033,1,183114
ORD003902,SKU00420,5,236811
ORD003902,SKU00066,3,55938
ORD003902,SKU00044,5,41385
ORD003903,SKU00479,2,155.27
ORD003903,SKU00344,4,331.69
ORD003904,SKU00188,3,121.32
ORD003904,SKU00236,4,94.99
ORD003904,SKU00198,3,366.18
ORD003905,SKU00432,3,438.09
ORD003905,SKU00197,1,331.97
ORD003905,SKU00387,3,187.48
ORD003906,SKU00462,4,180527
ORD003906,SKU00487,1,91713
ORD003906,SKU00087,4,192223
ORD003907,SKU00074,1,298.81
ORD003907,SKU00060,3,195.9
ORD003907,SKU00400,2,214.41
ORD003907,SKU00106,1,62.0
ORD003908,SKU00400,3,214.41
ORD003908,SKU00542,5,55.26
ORD003908,SKU00148,4,356.82
ORD003908,SKU00513,5,119.01
ORD003908,SKU00068,1,310.15
ORD003909,SKU00001,2,330.14
ORD003909,SKU00064,3,125.91
ORD003909,SKU00534,4,102.17
ORD003909,SKU00326,3,296.12
ORD003910,SKU00307,5,126.05
ORD003910,SKU00314,3,60.34
ORD003910,SKU00243,3,454.84
ORD003911,SKU00353,5,60031
ORD003911,SKU00099,5,36995
ORD003912,SKU00312,3,299.92
ORD003912,SKU00082,2,461.69
ORD003912,SKU00327,5,289.81
ORD003913,SKU00195,3,18333
ORD003914,SKU00024,1,470.7
ORD003914,SKU00060,1,195.9
ORD003914,SKU00083,2,330.44
ORD003914,SKU00210,4,301.4
ORD003915,SKU00170,4,60312
ORD003915,SKU00248,2,84153
ORD003915,SKU00060,3,105786
ORD003915,SKU00059,5,114912
ORD003915,SKU00462,3,180527
ORD003916,SKU00027,4,234.06
ORD003916,SKU00279,4,414.2
ORD003916,SKU00419,1,333.13
ORD003917,SKU00379,5,62.81
ORD003917,SKU00161,5,213.95
ORD003917,SKU00518,4,63.95
ORD003918,SKU00270,1,43038
ORD003919,SKU00508,4,92507
ORD003920,SKU00016,3,403.4
ORD003921,SKU00128,3,461.74
ORD003921,SKU00540,4,463.66
ORD003921,SKU00438,1,492.2
ORD003922,SKU00210,2,301.4
ORD003922,SKU00085,4,378.09
ORD003923,SKU00388,2,269.26
ORD003923,SKU00367,4,266.54
ORD003923,SKU00054,1,200.84
ORD003924,SKU00153,2,221.89
ORD003924,SKU00447,1,196.76
ORD003924,SKU00149,2,286.7
ORD003924,SKU00057,1,288.34
ORD003924,SKU00084,3,152.78
ORD003925,SKU00374,5,4379
ORD003925,SKU00505,4,263984
ORD003925,SKU00321,5,215427
ORD003925,SKU00474,4,91384
ORD003925,SKU00107,2,206296
ORD003926,SKU00434,5,180921
ORD003926,SKU00351,4,238464
ORD003927,SKU00123,1,432.84
ORD003927,SKU00355,1,255.3
ORD003928,SKU00234,3,472.95
ORD003929,SKU00114,5,14169
ORD003929,SKU00496,5,134919
ORD003929,SKU00420,1,236811
ORD003929,SKU00370,5,134481
ORD003930,SKU00462,1,180527
ORD003931,SKU00272,2,249701
ORD003931,SKU00201,4,88533
ORD003931,SKU00120,3,31201
ORD003931,SKU00491,1,108118
ORD003931,SKU00549,5,160099
ORD003932,SKU00188,5,65512
ORD003933,SKU00524,4,115.01
ORD003934,SKU00321,5,215427
ORD003934,SKU00502,1,48222
ORD003935,SKU00063,4,21.35
ORD003935,SKU00010,2,168.32
ORD003936,SKU00004,4,183.96
ORD003936,SKU00109,5,100.39
ORD003936,SKU00126,5,482.1
ORD003936,SKU00136,2,151.83
ORD003937,SKU00456,5,117028
ORD003937,SKU00418,4,5340
ORD003937,SKU00093,4,76420
ORD003937,SKU00225,4,233366
ORD003937,SKU00318,1,7273
ORD003938,SKU00268,2,10125
ORD003938,SKU00373,1,223360
ORD003939,SKU00138,1,44820
ORD003939,SKU00185,1,254377
ORD003939,SKU00467,4,33928
ORD003940,SKU00375,2,231589
ORD003940,SKU00257,5,135502
ORD003940,SKU00034,1,125760
ORD003940,SKU00291,1,49955
ORD003941,SKU00372,1,204649
ORD003941,SKU00425,2,108739
ORD003941,SKU00508,1,92507
ORD003942,SKU00077,4,126370
ORD003942,SKU00330,2,17938
ORD003942,SKU00361,1,53454
ORD003943,SKU00388,5,269.26
ORD003943,SKU00539,2,207.25
ORD003943,SKU00248,5,155.84
ORD003943,SKU00049,4,496.63
ORD003943,SKU00173,4,236.88
ORD003944,SKU00221,3,491.35
ORD003945,SKU00295,4,192812
ORD003945,SKU00145,4,137538
ORD003945,SKU00507,3,122617
ORD003945,SKU00211,3,105683
ORD003945,SKU00437,4,150606
ORD003946,SKU00278,4,175311
ORD003946,SKU00446,2,246250
ORD003946,SKU00260,4,113394
ORD003947,SKU00512,4,157.09
ORD003947,SKU00114,5,26.24
ORD003947,SKU00498,5,310.66
ORD003947,SKU00093,3,141.52
ORD003948,SKU00178,4,119653
ORD003948,SKU00279,1,223668
ORD003949,SKU00481,1,102232
ORD003949,SKU00119,1,40505
ORD003949,SKU00170,4,60312
ORD003950,SKU00186,5,455.57
ORD003950,SKU00277,5,234.32
ORD003950,SKU00145,4,254.7
ORD003950,SKU00252,4,10.11
ORD003951,SKU00104,5,498.86
ORD003951,SKU00492,5,473.52
ORD003951,SKU00349,3,429.61
ORD003951,SKU00053,1,484.24
ORD003951,SKU00372,5,378.98
ORD003952,SKU00303,5,203196
ORD003952,SKU00119,1,40505
ORD003952,SKU00069,2,120679
ORD003952,SKU00542,3,29840
ORD003953,SKU00220,5,121.67
ORD003953,SKU00272,1,462.41
ORD003953,SKU00503,1,74.27
ORD003953,SKU00245,4,105.17
ORD003954,SKU00382,1,272.8
ORD003955,SKU00048,4,404.74
ORD003955,SKU00352,3,338.22
ORD003955,SKU00289,5,353.66
ORD003956,SKU00175,1,181877
ORD003956,SKU00317,1,22777
ORD003956,SKU00063,4,11529
ORD003957,SKU00118,4,154143
ORD003957,SKU00296,4,235180
ORD003957,SKU00096,1,7290
ORD003957,SKU00155,1,53038
ORD003958,SKU00139,2,11653
ORD003958,SKU00245,5,56791
ORD003958,SKU00173,1,127915
ORD003958,SKU00128,1,249339
ORD003958,SKU00158,5,146124
ORD003959,SKU00229,2,30385
ORD003959,SKU00147,5,11431
ORD003959,SKU00396,3,206917
ORD003960,SKU00328,4,327.59
ORD003960,SKU00387,2,187.48
ORD003961,SKU00142,4,111380
ORD003961,SKU00162,3,51127
ORD003962,SKU00242,1,425.75
ORD003962,SKU00163,2,366.27
ORD003962,SKU00388,2,269.26
ORD003963,SKU00363,3,359.86
ORD003963,SKU00541,1,243.9
ORD003963,SKU00220,4,121.67
ORD003963,SKU00313,2,112.77
ORD003964,SKU00147,2,21.17
ORD003964,SKU00296,5,435.52
ORD003964,SKU00146,4,391.81
ORD003964,SKU00287,2,329.08
ORD003964,SKU00113,3,23.46
ORD003965,SKU00032,5,70.27
ORD003965,SKU00226,4,149.22
ORD003966,SKU00237,3,183.55
ORD003966,SKU00418,1,9.89
ORD003966,SKU00454,3,85.19
ORD003966,SKU00450,3,218.84
ORD003966,SKU00547,3,224.13
ORD003967,SKU00475,5,466.28
ORD003967,SKU00228,2,301.14
ORD003967,SKU00501,2,94.57
ORD003967,SKU00151,2,80.73
ORD003967,SKU00439,2,12.21
ORD003968,SKU00225,2,233366
ORD003968,SKU00505,5,263984
ORD003968,SKU00349,2,231989
ORD003968,SKU00095,1,237141
ORD003969,SKU00355,4,137862
ORD003969,SKU00391,3,39684
ORD003969,SKU00388,4,145400
ORD003970,SKU00089,2,307.93
ORD003970,SKU00229,2,56.27
ORD003970,SKU00236,3,94.99
ORD003971,SKU00126,2,260334
ORD003972,SKU00086,4,373.94
ORD003972,SKU00080,2,308.97
ORD003972,SKU00239,2,190.96
ORD003973,SKU00467,2,62.83
ORD003974,SKU00404,4,150584
ORD003974,SKU00424,1,259621
ORD003974,SKU00432,5,236568
ORD003974,SKU00236,5,51294
ORD003974,SKU00001,4,178275
ORD003975,SKU00440,5,213413
ORD003975,SKU00101,5,266878
ORD003975,SKU00174,3,198914
ORD003976,SKU00213,5,255873
ORD003976,SKU00539,2,111915
ORD003976,SKU00195,2,18333
ORD003976,SKU00328,4,176898
ORD003976,SKU00015,3,148948
ORD003977,SKU00406,2,70837
ORD003977,SKU00196,1,247622
ORD003977,SKU00129,4,255133
ORD003977,SKU00057,3,155703
ORD003977,SKU00084,2,82501
ORD003978,SKU00387,4,187.48
ORD003979,SKU00259,5,45457
ORD003979,SKU00423,2,46542
ORD003979,SKU00342,2,252709
ORD003980,SKU00155,1,53038
ORD003980,SKU00443,1,195210
ORD003980,SKU00020,3,263692
ORD003980,SKU00054,4,108453
ORD003980,SKU00540,1,250376
ORD003981,SKU00083,3,178437
ORD003981,SKU00207,5,170812
ORD003982,SKU00531,5,219769
ORD003982,SKU00542,2,29840
ORD003983,SKU00515,2,209158
ORD003983,SKU00149,4,154818
ORD003984,SKU00212,2,193179
ORD003984,SKU00545,1,235078
ORD003985,SKU00425,1,201.37
ORD003986,SKU00289,2,190976
ORD003987,SKU00247,5,237178
ORD003987,SKU00106,3,33480
ORD003987,SKU00034,3,125760
ORD003987,SKU00052,2,3018
ORD003988,SKU00220,3,121.67
ORD003988,SKU00393,2,175.0
ORD003989,SKU00014,2,297.51
ORD003989,SKU00494,2,122.23
ORD003989,SKU00388,2,269.26
ORD003990,SKU00527,4,186705
ORD003990,SKU00228,3,162615
ORD003990,SKU00086,5,201927
ORD003991,SKU00525,1,267.28
ORD003991,SKU00486,4,484.88
ORD003991,SKU00393,2,175.0
ORD003991,SKU00229,4,56.27
ORD003992,SKU00247,1,237178
ORD003992,SKU00413,1,141426
ORD003992,SKU00214,2,69287
ORD003992,SKU00122,5,91794
ORD003992,SKU00455,5,11048
ORD003993,SKU00533,2,130982
ORD003993,SKU00130,3,191365
ORD003993,SKU00178,5,119653
ORD003993,SKU00214,4,69287
ORD003994,SKU00135,3,28.79
ORD003994,SKU00148,1,356.82
ORD003994,SKU00428,1,138.93
ORD003995,SKU00372,4,378.98
ORD003996,SKU00155,3,53038
ORD003997,SKU00319,2,27.51
ORD003998,SKU00103,5,56.29
ORD003998,SKU00446,4,456.02
ORD003999,SKU00487,4,91713
ORD003999,SKU00299,4,30493
ORD003999,SKU00354,4,111628
ORD003999,SKU00114,1,14169
ORD003999,SKU00106,2,33480
ORD004000,SKU00468,5,166093
ORD004000,SKU00388,2,145400
ORD004000,SKU00436,4,72711
ORD004000,SKU00310,3,255495
ORD004000,SKU00439,5,6593
ORD004001,SKU00305,3,50187
ORD004001,SKU00421,3,260604
ORD004001,SKU00285,3,28652
ORD004001,SKU00188,4,65512
ORD004002,SKU00049,1,496.63
ORD004003,SKU00535,2,223813
ORD004003,SKU00080,4,166843
ORD004004,SKU00376,1,68817
ORD004004,SKU00233,4,49609
ORD004004,SKU00321,1,215427
ORD004004,SKU00163,3,197785
ORD004005,SKU00049,2,496.63
ORD004006,SKU00498,4,310.66
ORD004007,SKU00370,2,249.04
ORD004008,SKU00347,2,46542
ORD004008,SKU00011,4,7219
ORD004008,SKU00440,1,213413
ORD004009,SKU00283,4,169360
ORD004009,SKU00056,4,135388
ORD004009,SKU00443,4,195210
ORD004010,SKU00331,1,214.01
ORD004010,SKU00065,2,351.02
ORD004010,SKU00409,4,477.04
ORD004010,SKU00357,3,92.63
ORD004011,SKU00311,1,375.72
ORD004012,SKU00028,1,111218
ORD004013,SKU00211,2,195.71
ORD004013,SKU00349,2,429.61
ORD004013,SKU00487,5,169.84
ORD004013,SKU00409,1,477.04
ORD004014,SKU00048,2,404.74
ORD004014,SKU00403,4,244.79
ORD004014,SKU00159,4,473.89
ORD004014,SKU00006,1,468.71
ORD004015,SKU00482,4,163290
ORD004015,SKU00244,4,187768
ORD004016,SKU00017,4,130242
ORD004016,SKU00460,4,37859
ORD004016,SKU00015,1,148948
ORD004016,SKU00276,1,64870
ORD004017,SKU00193,1,258670
ORD004017,SKU00281,3,14126
ORD004017,SKU00275,5,205167
ORD004017,SKU00070,1,238653
ORD004017,SKU00399,2,40851
ORD004018,SKU00143,3,7700
ORD004018,SKU00333,3,191473
ORD004019,SKU00534,5,55171
ORD004020,SKU00014,1,297.51
ORD004020,SKU00091,4,377.73
ORD004020,SKU00390,5,289.5
ORD004021,SKU00206,5,81.27
ORD004021,SKU00299,1,56.47
ORD004021,SKU00331,3,214.01
ORD004021,SKU00177,2,466.74
ORD004022,SKU00384,4,50333
ORD004022,SKU00523,3,133228
ORD004022,SKU00098,5,161292
ORD004023,SKU00117,4,42363
ORD004023,SKU00336,3,54394
ORD004023,SKU00112,1,232351
ORD004023,SKU00371,4,176617
ORD004023,SKU00423,5,46542
ORD004024,SKU00017,4,241.19
ORD004024,SKU00102,1,54.38
ORD004024,SKU00143,4,14.26
ORD004024,SKU00353,1,111.17
ORD004025,SKU00449,4,413.61
ORD004025,SKU00069,1,223.48
ORD004025,SKU00320,4,307.81
ORD004026,SKU00020,2,488.32
ORD004027,SKU00311,5,202888
ORD004027,SKU00456,4,117028
ORD004027,SKU00008,1,263946
ORD004027,SKU00318,1,7273
ORD004028,SKU00138,1,44820
ORD004028,SKU00341,2,149671
ORD004028,SKU00423,3,46542
ORD004028,SKU00356,1,238798
ORD004029,SKU00112,5,430.28
ORD004029,SKU00282,3,42.62
ORD004029,SKU00184,4,109.25
ORD004029,SKU00156,3,154.54
ORD004030,SKU00541,3,243.9
ORD004030,SKU00076,3,59.51
ORD004030,SKU00281,4,26.16
ORD004030,SKU00023,2,79.09
ORD004031,SKU00141,3,149.91
ORD004031,SKU00096,1,13.5
ORD004031,SKU00458,1,459.87
ORD004031,SKU00105,2,68.9
ORD004032,SKU00201,4,88533
ORD004033,SKU00227,3,399.98
ORD004034,SKU00164,5,103.49
ORD004034,SKU00346,3,269.32
ORD004034,SKU00132,2,201.29
ORD004034,SKU00112,2,430.28
ORD004034,SKU00242,2,425.75
ORD004035,SKU00082,3,461.69
ORD004036,SKU00547,1,121030
ORD004036,SKU00523,4,133228
ORD004036,SKU00234,1,255393
ORD004036,SKU00081,3,166212
ORD004036,SKU00179,2,40656
ORD004037,SKU00079,5,266646
ORD004037,SKU00134,4,252504
ORD004037,SKU00215,5,123352
ORD004038,SKU00083,3,178437
ORD004038,SKU00270,2,43038
ORD004038,SKU00541,4,131706
ORD004038,SKU00462,2,180527
ORD004038,SKU00425,1,108739
ORD004039,SKU00429,5,98544
ORD004040,SKU00058,4,462.06
ORD004040,SKU00082,2,461.69
ORD004040,SKU00118,5,285.45
ORD004041,SKU00176,1,212079
ORD004041,SKU00532,5,96957
ORD004042,SKU00154,4,19915
ORD004042,SKU00076,4,32135
ORD004042,SKU00516,3,119874
ORD004042,SKU00019,1,70491
ORD004043,SKU00024,4,470.7
ORD004043,SKU00052,4,5.59
ORD004043,SKU00154,1,36.88
ORD004044,SKU00240,2,184231
ORD004044,SKU00339,1,90012
ORD004044,SKU00266,4,96066
ORD004045,SKU00177,3,466.74
ORD004045,SKU00119,5,75.01
ORD004045,SKU00520,2,103.72
ORD004046,SKU00149,4,154818
ORD004046,SKU00161,1,115533
ORD004046,SKU00273,4,61068
ORD004046,SKU00423,4,46542
ORD004046,SKU00480,1,185727
ORD004047,SKU00161,1,213.95
ORD004048,SKU00368,5,192013
ORD004048,SKU00485,3,4330
ORD004048,SKU00119,3,40505
ORD004049,SKU00429,1,182.49
ORD004049,SKU00322,4,144.3
ORD004050,SKU00497,3,209163
ORD004050,SKU00175,5,181877
ORD004051,SKU00161,1,213.95
ORD004052,SKU00111,5,401.17
ORD004052,SKU00179,4,75.29
ORD004052,SKU00540,1,463.66
ORD004052,SKU00187,2,408.95
ORD004052,SKU00280,1,333.72
ORD004053,SKU00477,2,133.02
ORD004053,SKU00088,1,396.9
ORD004053,SKU00059,3,212.8
ORD004053,SKU00095,3,439.15
ORD004054,SKU00386,2,190209
ORD004054,SKU00232,3,134746
ORD004054,SKU00535,3,223813
ORD004054,SKU00310,4,255495
ORD004054,SKU00330,5,17938
ORD004055,SKU00196,4,458.56
ORD004056,SKU00531,1,219769
ORD004057,SKU00232,2,134746
ORD004057,SKU00220,4,65701
ORD004057,SKU00438,1,265788
ORD004057,SKU00540,3,250376
ORD004058,SKU00359,1,150287
ORD004058,SKU00228,2,162615
ORD004058,SKU00069,4,120679
ORD004058,SKU00064,4,67991
ORD004059,SKU00456,5,117028
ORD004059,SKU00073,5,15940
ORD004059,SKU00280,1,180208
ORD004060,SKU00208,3,137899
ORD004060,SKU00508,4,92507
ORD004060,SKU00257,3,135502
ORD004061,SKU00539,2,111915
ORD004061,SKU00290,3,19872
ORD004061,SKU00176,3,212079
ORD004061,SKU00456,3,117028
ORD004062,SKU00142,2,111380
ORD004063,SKU00289,5,353.66
ORD004063,SKU00200,4,322.89
ORD004064,SKU00306,1,223.91
ORD004064,SKU00119,5,75.01
ORD004064,SKU00317,3,42.18
ORD004064,SKU00134,1,467.6
ORD004064,SKU00058,1,462.06
ORD004065,SKU00208,1,255.37
ORD004065,SKU00144,1,333.33
ORD004065,SKU00303,5,376.29
ORD004065,SKU00379,4,62.81
ORD004065,SKU00100,4,363.16
ORD004066,SKU00425,5,201.37
ORD004067,SKU00425,4,108739
ORD004067,SKU00147,4,11431
ORD004067,SKU00484,5,145540
ORD004067,SKU00280,2,180208
ORD004068,SKU00140,4,101.48
ORD004069,SKU00298,2,82344
ORD004069,SKU00182,3,69292
ORD004069,SKU00546,3,26119
ORD004069,SKU00512,4,84828
ORD004070,SKU00090,1,286.85
ORD004071,SKU00392,3,57267
ORD004071,SKU00482,3,163290
ORD004071,SKU00281,2,14126
ORD004071,SKU00328,1,176898
ORD004071,SKU00418,2,5340
ORD004072,SKU00208,4,137899
ORD004073,SKU00441,3,28.39
ORD004073,SKU00004,4,183.96
ORD004073,SKU00530,4,258.93
ORD004074,SKU00527,4,345.75
ORD004075,SKU00261,4,96.57
ORD004075,SKU00084,1,152.78
ORD004075,SKU00327,1,289.81
ORD004075,SKU00164,3,103.49
ORD004075,SKU00502,2,89.3
ORD004076,SKU00245,2,56791
ORD004077,SKU00175,4,336.81
ORD004077,SKU00199,2,416.69
ORD004078,SKU00082,4,249312
ORD004078,SKU00107,2,206296
ORD004078,SKU00085,4,204168
ORD004078,SKU00218,4,264475
ORD004078,SKU00027,1,126392
ORD004079,SKU00442,2,14974
ORD004079,SKU00449,4,223349
ORD004079,SKU00537,4,86486
ORD004079,SKU00069,4,120679
ORD004079,SKU00390,1,156330
ORD004080,SKU00373,4,413.63
ORD004080,SKU00505,2,488.86
ORD004080,SKU00043,2,94.94
ORD004080,SKU00056,1,250.72
ORD004081,SKU00127,5,485.57
ORD004081,SKU00455,4,20.46
ORD004081,SKU00020,2,488.32
ORD004082,SKU00154,4,36.88
ORD004082,SKU00266,4,177.9
ORD004082,SKU00148,5,356.82
ORD004083,SKU00308,2,262.79
ORD004083,SKU00357,1,92.63
ORD004083,SKU00116,4,193.84
ORD004084,SKU00013,5,298.25
ORD004084,SKU00109,5,100.39
ORD004084,SKU00277,4,234.32
ORD004084,SKU00273,4,113.09
ORD004085,SKU00101,2,494.22
ORD004085,SKU00149,2,286.7
ORD004085,SKU00367,5,266.54
ORD004085,SKU00519,5,352.65
ORD004086,SKU00514,1,321.12
ORD004086,SKU00431,3,280.36
ORD004086,SKU00273,1,113.09
ORD004086,SKU00163,1,366.27
ORD004087,SKU00068,4,310.15
ORD004087,SKU00139,3,21.58
ORD004087,SKU00541,4,243.9
ORD004087,SKU00155,3,98.22
ORD004087,SKU00491,2,200.22
ORD004088,SKU00234,2,255393
ORD004088,SKU00161,4,115533
ORD004088,SKU00432,4,236568
ORD004088,SKU00315,4,193784
ORD004089,SKU00141,2,149.91
ORD004089,SKU00498,3,310.66
ORD004089,SKU00275,1,379.94
ORD004090,SKU00411,5,60.71
ORD004090,SKU00447,3,196.76
ORD004090,SKU00266,5,177.9
ORD004090,SKU00493,4,465.0
ORD004091,SKU00024,4,470.7
ORD004092,SKU00311,1,202888
ORD004092,SKU00342,2,252709
ORD004093,SKU00267,5,75.17
ORD004094,SKU00374,2,4379
ORD004094,SKU00002,4,19607
ORD004094,SKU00209,2,50781
ORD004094,SKU00409,2,257601
ORD004094,SKU00223,4,181688
ORD004095,SKU00190,1,28.1
ORD004095,SKU00430,2,386.24
ORD004096,SKU00385,5,267505
ORD004097,SKU00495,4,171984
ORD004097,SKU00056,1,135388
ORD004097,SKU00148,1,192682
ORD004097,SKU00219,3,144612
ORD004097,SKU00019,4,70491
ORD004098,SKU00382,5,147312
ORD004099,SKU00550,4,266506
ORD004100,SKU00340,3,138.73
ORD004100,SKU00504,5,55.19
ORD004100,SKU00425,4,201.37
ORD004100,SKU00265,2,212.09
ORD004101,SKU00404,3,278.86
ORD004101,SKU00319,2,27.51
ORD004101,SKU00171,4,118.71
ORD004101,SKU00283,3,313.63
ORD004101,SKU00064,3,125.91
ORD004102,SKU00182,2,128.32
ORD004103,SKU00161,2,115533
ORD004103,SKU00431,3,151394
ORD004103,SKU00385,1,267505
ORD004103,SKU00138,4,44820
ORD004103,SKU00310,5,255495
ORD004104,SKU00392,4,57267
ORD004104,SKU00106,5,33480
ORD004104,SKU00306,2,120911
ORD004105,SKU00476,1,222.59
ORD004105,SKU00372,2,378.98
ORD004105,SKU00491,2,200.22
ORD004105,SKU00282,5,42.62
ORD004106,SKU00486,5,261835
ORD004106,SKU00073,3,15940
ORD004106,SKU00397,1,239684
ORD004107,SKU00418,3,9.89
ORD004107,SKU00144,4,333.33
ORD004107,SKU00534,1,102.17
ORD004107,SKU00238,3,79.08
ORD004107,SKU00326,2,296.12
ORD004108,SKU00066,3,103.59
ORD004108,SKU00155,5,98.22
ORD004109,SKU00169,4,156027
ORD004110,SKU00335,2,202640
ORD004110,SKU00402,5,156157
ORD004110,SKU00423,5,46542
ORD004110,SKU00045,3,35056
ORD004110,SKU00004,3,99338
ORD004111,SKU00368,1,355.58
ORD004112,SKU00155,1,53038
ORD004112,SKU00475,3,251791
ORD004112,SKU00457,1,15422
ORD004113,SKU00298,1,82344
ORD004113,SKU00443,5,195210
ORD004113,SKU00520,1,56008
ORD004113,SKU00524,3,62105
ORD004114,SKU00514,3,173404
ORD004115,SKU00110,2,101746
ORD004115,SKU00109,2,54210
ORD004116,SKU00426,5,150481
ORD004116,SKU00434,1,180921
ORD004117,SKU00458,4,248329
ORD004117,SKU00338,1,3731
ORD004117,SKU00189,1,75097
ORD004117,SKU00422,3,226081
ORD004117,SKU00355,4,137862
ORD004118,SKU00034,5,232.89
ORD004118,SKU00091,4,377.73
ORD004118,SKU00096,2,13.5
ORD004118,SKU00437,5,278.9
ORD004118,SKU00045,2,64.92
ORD004119,SKU00392,3,106.05
ORD004119,SKU00096,1,13.5
ORD004120,SKU00154,1,36.88
ORD004121,SKU00509,4,266.9
ORD004122,SKU00395,5,170640
ORD004122,SKU00142,3,111380
ORD004122,SKU00193,4,258670
ORD004123,SKU00346,3,269.32
ORD004123,SKU00468,5,307.58
ORD004123,SKU00523,1,246.72
ORD004124,SKU00321,2,398.94
ORD004124,SKU00063,2,21.35
ORD004124,SKU00367,4,266.54
ORD004124,SKU00386,4,352.24
ORD004124,SKU00019,2,130.54
ORD004125,SKU00373,2,413.63
ORD004126,SKU00167,3,9.61
ORD004127,SKU00457,1,15422
ORD004127,SKU00006,5,253103
ORD004127,SKU00436,1,72711
ORD004127,SKU00301,5,151389
ORD004127,SKU00092,1,225568
ORD004128,SKU00176,3,212079
ORD004128,SKU00181,3,203418
ORD004128,SKU00291,1,49955
ORD004128,SKU00540,3,250376
ORD004129,SKU00095,2,237141
ORD004129,SKU00450,3,118173
ORD004129,SKU00079,4,266646
ORD004129,SKU00052,1,3018
ORD004129,SKU00055,3,148311
ORD004130,SKU00500,4,150822
ORD004130,SKU00292,3,27923
ORD004131,SKU00189,4,75097
ORD004131,SKU00520,2,56008
ORD004132,SKU00066,3,55938
ORD004133,SKU00051,2,130987
ORD004133,SKU00442,2,14974
ORD004133,SKU00304,1,14083
ORD004134,SKU00103,2,30396
ORD004134,SKU00283,4,169360
ORD004134,SKU00524,5,62105
ORD004135,SKU00064,5,125.91
ORD004136,SKU00486,2,484.88
ORD004136,SKU00122,4,169.99
ORD004136,SKU00377,4,312.48
ORD004136,SKU00361,2,98.99
ORD004137,SKU00351,2,441.6
ORD004138,SKU00244,4,187768
ORD004138,SKU00430,2,208569
ORD004138,SKU00008,5,263946
ORD004138,SKU00508,5,92507
ORD004138,SKU00041,3,90590
ORD004139,SKU00533,1,130982
ORD004139,SKU00440,2,213413
ORD004139,SKU00200,2,174360
ORD004139,SKU00341,1,149671
ORD004139,SKU00303,4,203196
ORD004140,SKU00037,2,96903
ORD004140,SKU00405,3,84758
ORD004140,SKU00260,4,113394
ORD004140,SKU00160,2,45997
ORD004141,SKU00066,3,103.59
ORD004141,SKU00084,3,152.78
ORD004142,SKU00059,4,114912
ORD004142,SKU00251,3,8262
ORD004142,SKU00142,1,111380
ORD004143,SKU00143,1,7700
ORD004143,SKU00140,5,54799
ORD004143,SKU00512,2,84828
ORD004144,SKU00531,5,406.98
ORD004144,SKU00395,4,316.0
ORD004144,SKU00168,5,71.55
ORD004145,SKU00534,2,55171
ORD004145,SKU00119,5,40505
ORD004146,SKU00029,5,60334
ORD004147,SKU00068,4,167481
ORD004148,SKU00290,1,19872
ORD004148,SKU00266,3,96066
ORD004148,SKU00043,3,51267
ORD004148,SKU00064,2,67991
ORD004149,SKU00191,4,125242
ORD004149,SKU00227,2,215989
ORD004149,SKU00160,3,45997
ORD004150,SKU00516,3,221.99
ORD004150,SKU00214,4,128.31
ORD004151,SKU00155,2,98.22
ORD004151,SKU00327,4,289.81
ORD004152,SKU00065,2,189550
ORD004152,SKU00390,3,156330
ORD004152,SKU00295,1,192812
ORD004152,SKU00262,3,129443
ORD004153,SKU00331,3,115565
ORD004154,SKU00101,4,266878
ORD004154,SKU00543,4,97923
ORD004154,SKU00064,3,67991
ORD004154,SKU00226,3,80578
ORD004154,SKU00275,5,205167
ORD004155,SKU00072,2,115.26
ORD004156,SKU00438,1,492.2
ORD004157,SKU00467,5,62.83
ORD004157,SKU00212,5,357.74
ORD004157,SKU00103,2,56.29
ORD004157,SKU00031,2,119.51
ORD004157,SKU00152,1,325.08
ORD004158,SKU00057,4,288.34
ORD004159,SKU00010,3,90892
ORD004160,SKU00390,4,289.5
ORD004161,SKU00255,2,40.33
ORD004161,SKU00388,5,269.26
ORD004161,SKU00160,2,85.18
ORD004161,SKU00150,4,193.81
ORD004161,SKU00248,3,155.84
ORD004162,SKU00369,3,111240
ORD004162,SKU00147,5,11431
ORD004162,SKU00016,5,217836
ORD004162,SKU00372,5,204649
ORD004163,SKU00090,4,154899
ORD004163,SKU00419,4,179890
ORD004163,SKU00190,2,15174
ORD004163,SKU00059,4,114912
ORD004164,SKU00415,3,498.63
ORD004164,SKU00428,1,138.93
ORD004164,SKU00150,4,193.81
ORD004164,SKU00463,1,281.52
